index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2012-02-14,0732.HK,1.4199999570846558,1.440000057220459,1.3899999856948853,1.409999966621399,0.7687765955924988,8201000.0,0.0,0.0,1.3916158041738564,1.3723130104925267,1.3457384205725629,1.3121700408161503,1.4257186264758148,False,True,True,False,0.0500000715255737,0.0419999996821085,0.0629999995231628,HL,HLHHLL,1.5700000524520874,2012-02-20,1.5,2012-03-02,1.3899999856948853,-0.11,1.2799999713897705,1.2799999713897705,BY1-2012/01/26,False,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2012-02-20,0732.HK,1.5099999904632568,1.5700000524520874,1.4800000190734863,1.5199999809265137,0.8287520408630371,8792000.0,0.0,0.0,1.4449977037771815,1.4067284915481757,1.3661328360012717,1.3253103715608638,1.4275141268782268,False,True,True,False,0.090000033378601,0.0525000169873237,0.0787500254809856,HH,HHLLLH,1.3899999856948853,2012-03-02,1.5099999904632568,2012-03-05,1.5499999523162842,0.12,1.350000023841858,1.2799999713897705,TP1-2012/01/26,False,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2014-07-09,0732.HK,4.739999771118164,4.800000190734863,4.650000095367432,4.71999979019165,2.8803627490997314,7745000.0,0.0,0.0,4.7312561350838,4.709699754974234,4.737556443802976,4.729800059420392,4.432508846047895,False,False,False,False,0.1500000953674316,0.1150000435965401,0.1725000653948102,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2014/06/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2014-08-07,0732.HK,4.46999979019165,4.46999979019165,4.360000133514404,4.360000133514404,2.660674333572388,10726642.0,0.0,0.0,4.557547034029843,4.625134289703937,4.680570747058456,4.701489793188259,4.466603401768218,False,False,False,False,0.1099996566772461,0.0962500572204589,0.1443750858306884,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2014/06/19,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,732.HK
2022-11-10,0732.HK,1.0800000429153442,1.1299999952316284,1.0700000524520874,1.1200000047683716,0.822970986366272,8723986.0,0.0,0.0,1.0953397532525693,1.1174633926429844,1.2574940327431483,1.502368387969323,1.84382360866012,False,False,False,False,0.059999942779541,0.0616666475931803,0.0924999713897705,HL,HLHHHL,1.3799999952316284,2022-11-18,1.340000033378601,2022-11-21,1.2699999809265137,-0.08,0.9399999976158142,0.9399999976158142,BY1-2022/10/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2022-11-11,0732.HK,1.1699999570846558,1.2200000286102295,1.149999976158142,1.190000057220459,0.8744066953659058,15272050.0,0.0,0.0,1.1125507176103673,1.1237709286931996,1.2548472101736314,1.4961828764693454,1.8386138592462575,False,False,False,False,0.0700000524520874,0.0622222092416551,0.0933333138624827,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2022/10/27,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2022-11-15,0732.HK,1.2200000286102295,1.309999942779541,1.2100000381469729,1.2899999618530271,0.9478862285614014,11353994.0,0.0,0.0,1.160798411588351,1.1458657448025895,1.254912783752288,1.4867393755744724,1.8293525163445876,False,False,False,False,0.0999999046325681,0.059999991865719,0.0899999877985785,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2022/10/27,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2022-11-24,0732.HK,1.4299999475479126,1.440000057220459,1.3700000047683716,1.409999966621399,1.0360616445541382,6212000.0,0.0,0.0,1.3143760128534945,1.244767837821969,1.2785708406355143,1.4688975149191346,1.80320349615202,False,False,False,False,0.0700000524520874,0.0670588226879344,0.1005882340319016,HH,HHHLHH,1.2899999618530271,2022-11-28,1.4199999570846558,2022-12-06,1.4700000286102295,0.14,1.0700000524520874,0.9399999976158142,TP3-2022/10/27,False,False,True,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2024-01-05,0732.HK,0.7400000095367432,0.75,0.7200000286102295,0.7200000286102295,0.5948668718338013,2396000.0,0.0,0.0,0.7353633590182698,0.7199960423329221,0.7317021701063167,0.7771318341647606,0.9708770423915624,False,False,False,False,0.0299999713897705,0.0307692197652963,0.0461538296479445,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/12/08,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,732.HK
2024-01-31,0732.HK,0.6100000143051147,0.6200000047683716,0.5899999737739563,0.5899999737739563,0.4874603152275085,4076000.0,0.0,0.0,0.6517858911649762,0.6771270552194175,0.7033509964842155,0.7484776922225264,0.9338640754167786,False,False,False,False,0.0300000309944152,0.0288235194542828,0.0432352791814243,LL,LLHHHL,0.7099999785423279,2024-02-08,0.6800000071525574,2024-02-14,0.6600000262260437,-0.07,0.5899999737739563,0.5899999737739563,CL1-2023/12/08,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,732.HK
2003-09-08,0737.HK,4.224999904632568,4.25,4.074999809265137,4.150000095367432,0.7459254264831543,13924172.0,0.0,0.0,4.127012798814456,4.500135441524659,5.479610038576162,6.082174363632346,6.037362399248921,False,False,False,False,0.1750001907348632,0.0650000572204591,0.0975000858306886,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2003/08/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,737.HK
2010-10-07,0743.HK,3.75,3.75,3.609999895095825,3.7100000381469727,1.8825278282165527,1127000.0,0.0,0.0,3.662948356293641,3.586983328344731,3.5801635177539883,3.670397559770064,4.009158049946846,False,False,True,False,0.1400001049041748,0.0685713972364152,0.1028570958546229,LL,LLLHHL,3.799999952316284,2010-10-11,3.680000066757202,2010-10-12,3.660000085830689,-0.04,3.400000095367432,3.299999952316284,BY1-2010/09/15,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2010-10-13,0743.HK,3.7699999809265137,4.150000095367432,3.7699999809265137,4.139999866485596,2.1007184982299805,11450500.0,0.0,0.0,3.7578761113075303,3.656270257971014,3.6133705854937377,3.6804463233263385,4.002537313596863,False,False,True,False,0.3800001144409179,0.0792856897626603,0.1189285346439905,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2010/09/15,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2010-10-14,0743.HK,4.199999809265137,4.309999942779541,4.050000190734863,4.099999904632568,2.0804216861724854,5819500.0,0.0,0.0,3.820080437366628,3.694855444637237,3.6324540882050647,3.6887543150353728,4.003313907947746,False,False,True,False,0.2599997520446777,0.0835713829313004,0.1253570743969507,HH,HHHLLH,3.9800000190734863,2010-10-15,4.190000057220459,2010-10-19,4.190000057220459,0.05,3.400000095367432,3.299999952316284,TP2-2010/09/15,False,False,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2010-12-09,0743.HK,3.700000047683716,3.700000047683716,3.5899999141693115,3.609999895095825,1.831786036491394,735500.0,0.0,0.0,3.5991566434519093,3.577748848560372,3.600013678437671,3.645004117803957,3.899149802714085,False,False,False,False,0.1100001335144043,0.0956249982118606,0.1434374973177909,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2010/11/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2010-12-17,0743.HK,3.799999952316284,3.859999895095825,3.75,3.819999933242798,1.93834388256073,2203500.0,0.0,0.0,3.722271734447027,3.658518497359024,3.635677266260756,3.658695291122225,3.892882929610952,False,False,True,False,0.1099998950958252,0.1039999802907306,0.155999970436096,LH,LHHLLH,3.650000095367432,2010-12-20,3.759999990463257,2010-12-22,3.829999923706055,0.05,3.400000095367432,3.3499999046325684,TP1-2010/11/22,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-01-07,0743.HK,3.9600000381469727,4.199999809265137,3.940000057220459,3.990000009536743,2.0246052742004395,5667000.0,0.0,0.0,3.843920628790799,3.772476396343476,3.706514164151388,3.691971192440161,3.882142603456216,False,True,True,False,0.2599997520446777,0.1035713468279157,0.1553570202418736,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2010/11/22,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-06-09,0743.HK,5.920000076293945,5.960000038146973,5.539999961853027,5.699999809265137,2.941734552383423,3086000.0,0.0,0.0,5.975762843792389,5.91799852938782,5.59413587602689,5.094511193810988,4.530378770841006,True,True,True,False,0.4200000762939453,0.2193332990010579,0.3289999485015869,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/05/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-07-04,0743.HK,6.199999809265137,6.389999866485596,6.199999809265137,6.380000114440918,3.292678117752075,6273500.0,0.0,0.0,6.024393965057847,5.928653216003744,5.73182151752163,5.306250390650042,4.689811568161229,True,True,True,False,0.1900000572204589,0.2326666514078776,0.3489999771118164,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/05/18,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-07-07,0743.HK,6.900000095367432,7.25,6.849999904632568,7.03000020980835,3.6281392574310303,20988000.0,0.0,0.0,6.319506555120164,6.102468770149831,5.835337465522463,5.384131170801382,4.736092726416646,True,True,True,False,0.4000000953674316,0.252500057220459,0.3787500858306885,HH,HHHLLH,6.599999904632568,2011-07-12,7.039999961853027,2011-07-15,7.099999904632568,0.08,5.429999828338623,5.300000190734863,TP3-2011/05/18,True,True,True,False,False,True,True,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-10-20,0743.HK,3.5,3.539999961853028,3.25,3.289999961853028,1.6979484558105469,5204000.0,0.0,0.0,3.5496771176674944,3.66366205677286,4.272033796803035,4.804583369622276,4.831826313585833,False,False,False,False,0.2899999618530278,0.2387500703334807,0.3581251055002211,HL,HLHHHL,4.269999980926514,2011-10-28,3.5999999046325684,2011-11-02,3.259999990463257,-0.24,3.0299999713897705,2.809999942779541,BY1-2011/09/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2011-10-28,0743.HK,4.179999828338623,4.269999980926514,3.7699999809265137,3.809999942779541,1.9663172960281368,11047000.0,0.0,0.0,3.688665363608469,3.686301780666403,4.150442051433941,4.679237796903482,4.778428414855499,False,False,False,False,0.5,0.2306667486826577,0.3460001230239866,HH,HHHLLH,3.259999990463257,2011-11-02,3.950000047683716,2011-11-08,4.110000133514404,0.26,3.25,2.809999942779541,TP1-2011/09/28,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,743.HK
2008-06-13,0746.HK,1.559999942779541,1.559999942779541,1.5499999523162842,1.5499999523162842,0.6016396880149841,50000.0,0.0,0.0,1.629385664020392,1.6076628292226085,1.6466875804113938,1.8402280428297595,2.0424111707906647,False,False,False,False,0.0099999904632568,0.0183333257834116,0.0274999886751175,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2008/05/15,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,746.HK
2008-06-26,0746.HK,1.5499999523162842,1.5499999523162842,1.350000023841858,1.350000023841858,0.5240084528923035,20000.0,0.0,0.0,1.5510309131474225,1.572874614990778,1.6260996678013904,1.818414258806422,2.0287482195844206,False,False,False,False,0.1999999284744262,0.0119999885559082,0.0179999828338623,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2008/05/15,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,746.HK
2018-02-05,0746.HK,6.230000019073486,6.289999961853027,6.079999923706055,6.25,3.418792724609375,182000.0,0.0,0.0,6.11894043492229,5.867189259604014,5.485995603456101,5.064880741829678,4.337483894940025,True,True,True,False,0.2100000381469726,0.1613333384195963,0.2420000076293945,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/01/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,746.HK
2018-02-28,0746.HK,6.550000190734863,6.78000020980835,6.5,6.650000095367432,3.6375961303710938,1078000.0,0.0,0.0,6.358336555316619,6.168156414220835,5.816864690129512,5.358712811769573,4.546534948250581,True,True,True,False,0.2800002098083496,0.2062500417232513,0.309375062584877,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2018/01/18,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,746.HK
2004-07-12,0751.HK,2.375,2.375,2.2249999046325684,2.275000095367432,1.117735505104065,3849900.0,0.0,0.0,2.255109543762721,2.2319860079086364,2.2738157660010456,2.2773064761202915,1.983839616720669,False,False,False,False,0.1500000953674316,0.0749999625342232,0.1124999438013348,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/06/21,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,751.HK
2006-09-08,0751.HK,0.9300000071525574,0.9300000071525574,0.8999999761581421,0.8999999761581421,0.4662974774837494,9096000.0,0.0,0.0,0.904146416573524,0.8907718541689389,0.8883689480477959,0.9712906733090124,1.2964619713319034,False,False,True,False,0.0300000309944152,0.0293333371480305,0.0440000057220458,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/08/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,751.HK
2019-09-18,0751.HK,2.009999990463257,2.0199999809265137,1.9600000381469729,2.0,1.818772315979004,10298746.0,0.0,0.0,2.012980086403148,1.9935956033822784,2.02629442802134,2.1004670362356808,2.336973843928202,False,False,False,False,0.0599999427795407,0.0773333152135213,0.1159999728202819,HL,HLLHHL,2.0899999141693115,2019-09-26,2.0,2019-10-04,1.9700000286102293,-0.06,1.7599999904632568,1.75,BY1-2019/08/28,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,751.HK
2020-11-26,0751.HK,2.180000066757202,2.2300000190734863,2.150000095367432,2.190000057220459,1.9915558099746704,2383764.0,0.0,0.0,2.22172961240864,2.2077147837777296,2.230985304152002,2.2423605141160428,2.20943969232721,False,False,False,False,0.0799999237060542,0.0778947127492805,0.1168420691239207,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/10/23,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,751.HK
2023-09-19,0751.HK,3.4200000762939453,3.430000066757202,3.049999952316284,3.109999895095825,3.0574660301208496,12046665.0,0.0,0.0,3.2167805946792245,3.197033467211498,3.2977648463797142,3.475235103087904,3.641839967436774,False,False,False,False,0.3800001144409179,0.1249999850988388,0.1874999776482582,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/08/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,751.HK
2006-02-02,0752.HK,1.125,1.125,1.0625,1.0750000476837158,0.3571642637252807,1740.0,0.0,0.0,1.0806988049945745,1.0551082761699115,1.0077795396099674,1.082353821373964,1.4519392390278376,False,False,True,False,0.0625,0.0374999897820608,0.0562499846730913,HL,HLHHHL,1.7000000476837158,2006-03-07,1.6100000143051147,2006-03-10,1.4700000286102295,-0.14,1.1749999523162842,1.0625,BY1-2006/01/09,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2006-02-03,0752.HK,1.0750000476837158,1.149999976158142,1.0625,1.149999976158142,0.3820827305316925,5364.0,0.0,0.0,1.0932990179334048,1.0633597283428011,1.0133568116314644,1.082353821373964,1.4519392390278376,False,False,True,False,0.087499976158142,0.0401785629136221,0.0602678443704332,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2006/01/09,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2006-02-06,0752.HK,1.1875,1.2374999523162842,1.1749999523162842,1.2000000476837158,0.3986950814723968,8084.0,0.0,0.0,1.112699205160734,1.0752414952420113,1.0206761542217488,1.082353821373964,1.4519392390278376,False,False,True,False,0.0625,0.0449999888737996,0.0674999833106994,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2006/01/09,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2006-02-16,0752.HK,1.274999976158142,1.375,1.225000023841858,1.375,0.4568380415439605,19116.0,0.0,0.0,1.2342647963493891,1.166682056907849,1.082509377146192,1.082353821373964,1.4519392390278376,False,False,True,False,0.1499999761581421,0.0428846065814678,0.0643269098722017,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2006/01/09,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2007-01-12,0752.HK,1.75,1.7799999713897705,1.5199999809265137,1.5499999523162842,0.5478323698043823,5164.0,0.0,0.0,1.699431069804302,1.6886619977553163,1.6438217940044195,1.6112693052312914,1.508182402433192,True,True,True,False,0.2599999904632568,0.0653333266576131,0.0979999899864196,LL,LLHHHL,1.8899999856948853,2007-01-16,1.7000000476837158,2007-01-22,1.649999976158142,-0.13,1.5199999809265137,1.5199999809265137,CL1-2006/12/27,True,True,True,True,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,752.HK
2009-02-11,0752.HK,0.4850000143051147,0.5199999809265137,0.4799999892711639,0.5099999904632568,0.1981178075075149,10282560.0,0.0,0.0,0.4904297087999494,0.4739865827633868,0.4693348121847491,0.5490343611691273,0.88362523361923,False,False,True,False,0.0399999916553497,0.0196153727861551,0.0294230591792327,HL,HLLHLL,0.5299999713897705,2009-02-12,0.4300000071525574,2009-03-03,0.4149999916553497,-0.22,0.4099999964237213,0.4099999964237213,BY1-2009/01/21,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2009-08-31,0752.HK,1.2000000476837158,1.2000000476837158,1.1299999952316284,1.149999976158142,0.4766102433204651,411824.0,0.0,0.0,1.1853405193738942,1.1762280059769803,1.1192033509342416,0.9991886688326416,0.9149523483427237,True,True,True,False,0.0700000524520874,0.0556249916553497,0.0834374874830246,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/08/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2009-12-17,0752.HK,1.659999966621399,1.659999966621399,1.5700000524520874,1.5800000429153442,0.65482097864151,1740000.0,0.0,0.0,1.620016853447863,1.5863043941289596,1.505487590185661,1.3693873264631544,1.1508764914422702,True,True,True,False,0.0899999141693115,0.0464705859913545,0.0697058789870317,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/11/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2010-12-16,0752.HK,1.600000023841858,1.7400000095367432,1.559999942779541,1.6200000047683716,0.7048259973526001,2238000.0,0.0,0.0,1.617813649058795,1.5877367548841212,1.5504301394883198,1.5097266986310631,1.4371133780105294,True,True,True,False,0.1800000667572021,0.0519999821980794,0.0779999732971191,HL,HLLHHL,1.7000000476837158,2011-01-04,1.6399999856948853,2011-01-05,1.6100000143051147,-0.05,1.559999942779541,1.5,TP1-2010/11/18,True,True,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2013-01-25,0752.HK,2.319999933242798,2.319999933242798,2.0999999046325684,2.109999895095825,1.0452489852905271,2736000.0,0.0,0.0,2.217571820585716,2.209665753383378,2.135426551458826,2.0280012587952942,1.8556907149558064,True,True,True,False,0.2200000286102295,0.0628571169716971,0.0942856754575457,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2013/01/15,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2013-02-06,0752.HK,2.319999933242798,2.359999895095825,2.289999961853028,2.3399999141693115,1.1591860055923462,3668000.0,0.0,0.0,2.221273506140641,2.206985703170379,2.152095511982322,2.052416330095068,1.876493438678792,True,True,True,False,0.0699999332427974,0.0718750208616256,0.1078125312924385,HH,HHHLHH,2.2100000381469727,2013-02-08,2.309999942779541,2013-02-14,2.400000095367432,0.09,2.0199999809265137,2.0199999809265137,TP1-2013/01/15,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2013-03-01,0752.HK,2.490000009536743,2.549999952316284,2.450000047683716,2.539999961853028,1.2582616806030271,1832000.0,0.0,0.0,2.41820833067216,2.350338570886574,2.255334343643859,2.134252906871734,1.9302975591506872,True,True,True,False,0.0999999046325683,0.0550000156675064,0.0825000235012596,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2013/01/15,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2013-03-05,0752.HK,2.609999895095825,2.680000066757202,2.5999999046325684,2.680000066757202,1.327614665031433,2236000.0,0.0,0.0,2.4943378046680014,2.399620620842789,2.2853509248817883,2.154293964607764,1.941644084160118,True,True,True,False,0.0800001621246337,0.059285725866045,0.0889285887990675,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2013/01/15,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2016-10-13,0752.HK,2.3499999046325684,2.3499999046325684,2.259999990463257,2.2799999713897705,1.3873270750045776,402000.0,0.0,0.0,2.3064300971853777,2.2892191048933137,2.268559641532563,2.222869536129126,2.141598659058426,True,True,True,False,0.0899999141693115,0.0481249690055847,0.0721874535083771,HL,HLLHHL,2.390000104904175,2016-10-26,2.3499999046325684,2016-10-28,2.299999952316284,-0.04,2.259999990463257,2.2300000190734863,BY1-2016/09/08,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2016-10-26,0752.HK,2.390000104904175,2.390000104904175,2.3499999046325684,2.3499999046325684,1.4299204349517822,266000.0,0.0,0.0,2.336504783185543,2.3151280599256974,2.287286321046028,2.2395928832003893,2.153612780810951,True,True,True,False,0.0400002002716064,0.0505882291232838,0.0758823436849257,LH,LHHLLH,2.299999952316284,2016-10-28,2.359999895095825,2016-11-02,2.390000104904175,0.04,2.259999990463257,2.240000009536743,TP1-2016/09/08,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,752.HK
2006-05-11,0763.HK,7.605820178985596,7.605820178985596,7.3005690574646,7.31328821182251,5.643728256225586,1588204.0,0.07024593,0.0,7.319226405493632,7.350396334827451,7.3764439491373714,7.188316578425222,6.746139662199997,False,False,False,False,0.3052511215209961,0.3501401508555693,0.525210226283354,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/04/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2006-05-23,0763.HK,6.753663063049316,6.791819095611572,6.61375617980957,6.664630889892578,5.143153190612793,3827416.0,0.0,0.0,6.980975657322616,7.135591624908633,7.2606345702087935,7.154698242944104,6.759730175162416,False,False,False,False,0.1780629158020019,0.2693386077880859,0.4040079116821289,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2006/04/20,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,763.HK
2011-09-05,0763.HK,17.333332061767578,17.458332061767578,16.833332061767578,16.91666603088379,13.660118103027344,6512578.0,0.0,0.0,17.052470832453743,17.209838297039628,18.68291004352738,20.159128514129563,20.84032850102132,False,False,False,False,0.625,0.8732145173209049,1.3098217759813573,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/08/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2011-09-28,0763.HK,17.625,19.33333206176757,17.625,18.95833206176757,15.30875301361084,13378795.0,0.0,0.0,17.632931629999273,17.421459654427952,18.084223039083387,19.401535894256504,20.4245343958288,False,False,False,False,1.7083320617675746,0.9999997615814202,1.4999996423721305,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/08/17,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2020-11-16,0763.HK,21.049999237060547,21.14999961853028,20.0,20.299999237060547,17.930356979370117,11839630.0,0.0,0.0,20.460160167853257,19.888078905027932,19.97018149786432,20.88824097138273,22.084964450363064,False,False,False,False,1.149999618530277,0.9321428026471824,1.3982142039707737,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/10/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2025-06-18,0763.HK,23.049999237060547,23.14999961853028,22.600000381469727,22.850000381469727,22.850000381469727,5819014.0,0.0,0.0,23.260550399990606,23.080514986565746,23.269617919648244,23.42160805876383,22.115398174342676,False,False,False,False,0.5499992370605504,0.6124999523162835,0.9187499284744252,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/05/29,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2025-06-26,0763.HK,23.950000762939453,24.350000381469727,23.75,24.0,24.0,8769449.0,0.0,0.0,23.41829810736557,23.203579307726777,23.2800285240668,23.40748658877579,22.17015222221628,False,False,False,False,0.6000003814697266,0.6250001192092891,0.9375001788139335,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/05/29,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2025-07-17,0763.HK,24.89999961853028,26.350000381469727,24.75,25.89999961853028,25.89999961853028,24238047.0,0.0,0.0,24.859497530547547,24.29350971756359,23.8467958902247,23.68831734892093,22.420336242681184,True,True,True,False,1.6000003814697266,0.6615386376014117,0.9923079564021176,HL,HLHHHL,26.299999237060547,2025-07-18,25.5,2025-07-22,25.299999237060547,-0.04,23.25,22.100000381469727,TP2-2025/05/29,True,True,True,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,763.HK
2004-12-02,0775.HK,1.2460479736328125,1.2460479736328125,1.2015459537506104,1.2015459537506104,1.0164916515350342,4124727.0,0.0,0.0,1.2301732482349024,1.2149245071090309,1.2074730086245462,1.2281347650180958,1.313776133610261,False,False,True,False,0.0445020198822021,0.0311512615945603,0.0467268923918405,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/11/10,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,775.HK
2004-12-21,0775.HK,1.1392439603805542,1.1392439603805542,1.1214430332183838,1.1214430332183838,0.9487255811691284,10055790.0,0.0,0.0,1.1544760564794656,1.174480489021617,1.1886234611881048,1.2131699767565272,1.2989674462200078,False,False,False,False,0.0178009271621704,0.0247232185469733,0.0370848278204599,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2004/11/10,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,775.HK
