Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,T1_150,Capital Gains,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,SNO
2003-06-12,0648.HK,34.49274826049805,35.1826057434082,32.76811218261719,34.147823333740234,34.147823333740234,15527,0.0,0.0,36.3265713435308,35.81982836647987,33.82976122432116,35.641372390567255,58.884814570991445,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2003/04/22,True,False,False,False,False,False,0.0,0.0,0.0,False,False,0.0,,,,,,648.HK
2003-08-14,0648.HK,39.32173538208008,48.6347770690918,38.28695297241211,46.56521224975586,46.56521224975586,360272,0.0,0.0,39.07044838704484,37.58314332747767,35.75165671921187,35.48184799381594,51.75761717600427,False,True,HH,HHHHHL,52.428977966308594,2003-08-21,51.04927062988281,2003-08-28,46.56521224975586,35.1826057434082,TP1-2003/04/22,False,True,False,False,False,False,0.0,0.0,0.0,False,False,0.0,,,,,,648.HK
2003-09-01,0648.HK,51.04927062988281,66.22608184814453,51.04927062988281,63.81158447265625,63.81158447265625,375046,0.0,0.0,50.49322513531854,45.830772887330205,40.89910472584489,38.359749817923486,51.48708168032879,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2003/04/22,False,False,True,False,False,False,0.0,0.0,0.0,False,False,0.0,,,,,,648.HK
2019-05-06,0650.HK,1.0800000429153442,1.1100000143051147,1.0199999809265137,1.100000023841858,1.100000023841858,588000,0.0,0.0,1.1174992962459511,1.103720818860574,1.074556201520659,1.0682473077786825,1.1573278626136674,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2019/03/14,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2019-07-29,0650.HK,0.8999999761581421,0.9200000166893004,0.8999999761581421,0.9100000262260436,0.9100000262260436,236000,0.0,0.0,0.936773023983332,0.9576333039139218,0.9834986742068672,1.0092064442303583,1.0958590572249278,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2019/03/14,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2020-04-16,0650.HK,0.7799999713897705,0.7799999713897705,0.75,0.7699999809265137,0.7699999809265137,154000,0.0,0.0,0.8154841155124152,0.8079702199296915,0.8067030233704972,0.836711804286115,0.9258095346360842,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/03/06,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2021-01-08,0650.HK,0.6299999952316284,0.6299999952316284,0.4699999988079071,0.5400000214576721,0.5400000214576721,8558000,0.0,0.0,0.6125029653428862,0.6262195626090732,0.6450471828645903,0.668994711616077,0.7507999685432395,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2020/03/06,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2022-06-15,0650.HK,1.100000023841858,1.100000023841858,1.0099999904632568,1.0800000429153442,1.0800000429153442,6330000,0.0,0.0,1.0854018134944443,1.074649510004186,1.065926297247695,1.0786567566983565,1.0542034132606273,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/05/05,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2022-06-28,0650.HK,1.1399999856948853,1.2400000095367432,1.1200000047683716,1.2100000381469729,1.2100000381469729,8246000,0.0,0.0,1.1063146172226042,1.0883022274812248,1.074536414729918,1.0809722376835962,1.0568111122348764,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2022/05/05,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2022-09-05,0650.HK,1.190000057220459,1.340000033378601,1.1399999856948853,1.2400000095367432,1.2400000095367432,12140000,0.0,0.0,1.2215785486202986,1.2118901246931242,1.185344721524788,1.1540919897523234,1.101261085359761,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/03/16,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2022-09-06,0650.HK,1.2400000095367432,1.6699999570846558,1.2200000286102295,1.3200000524520874,1.3200000524520874,44530000,0.0,0.0,1.2394733674988054,1.2212909879765124,1.1906253227376231,1.157377297924596,1.1030040253365925,True,True,HH,HHLLLL,1.100000023841858,2022-09-08,1.159999966621399,2022-09-28,1.090000033378601,1.1399999856948853,TP2-2022/03/16,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,650.HK
2023-01-26,0657.HK,0.0560000017285347,0.0649999976158142,0.0560000017285347,0.0649999976158142,0.0649999976158142,494000,0.0,0.0,0.059511748953509,0.0555578701448827,0.0551173957279447,0.05861213944418,0.0725753817878987,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/11/04,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,657.HK
2023-02-14,0657.HK,0.0689999982714653,0.0689999982714653,0.0590000003576278,0.0680000036954879,0.0680000036954879,306000,0.0,0.0,0.0620392810822292,0.0585110697032237,0.0566590937137002,0.0590238610225173,0.0720891659192435,False,True,HH,HHHHHH,0.0759999975562095,2023-02-23,0.0489999987185001,2023-05-19,0.050000000745058,0.050000000745058,TP1-2022/11/04,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,657.HK
2023-02-23,0657.HK,0.0579999983310699,0.0759999975562095,0.0579999983310699,0.0759999975562095,0.0759999975562095,250000,0.0,0.0,0.0675997597280946,0.0631429661528966,0.059360832424756,0.0601794093330837,0.0719536106383941,False,True,HH,HHHHLL,0.050000000745058,2023-05-19,0.0289999991655349,2023-08-25,0.0289999991655349,0.0410000011324882,TP2-2022/11/04,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,657.HK
2025-08-04,0660.HK,0.1159999966621398,0.1280000060796737,0.1159999966621398,0.1280000060796737,0.1280000060796737,43000,0.0,0.0,0.1384370026498052,0.1359266150957176,0.1275739976277439,0.1293863923452341,0.2542694890650663,False,True,LL,LLHHLL,0.3449999988079071,2025-08-15,0.1669999957084655,2025-09-24,0.1500000059604644,0.1159999966621398,BY1-2024/05/20,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,660.HK
2025-08-14,0660.HK,0.209999993443489,0.2800000011920929,0.209999993443489,0.238999992609024,0.238999992609024,2275800,0.0,0.0,0.1670181784339352,0.1509589081720484,0.1357481107955596,0.1334259143854387,0.2519736252460793,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2024/05/20,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,660.HK
2023-05-23,6609.HK,40.04999923706055,40.5,39.5,39.54999923706055,39.54999923706055,48600,0.0,0.0,40.494293141955225,40.26230982848899,39.78549407259899,39.18337895337363,43.492038428029694,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2023/03/17,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6609.HK
2023-06-13,6609.HK,37.09999847412109,37.09999847412109,35.04999923706055,36.0,36.0,15700,0.0,0.0,37.68100083139798,38.48984967758029,39.00020685920042,38.89829647388131,42.91579122687103,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2023/03/17,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,6609.HK
2023-07-13,0661.HK,0.0769999995827674,0.0799999982118606,0.06700000166893,0.0740000009536743,0.0740000009536743,9430000,0.0,0.0,0.0696011641295041,0.0657725278910837,0.0654088605428253,0.0673950701503199,0.071288771520567,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2023/03/23,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,661.HK
2023-10-03,0661.HK,0.0659999996423721,0.0659999996423721,0.0610000006854534,0.0610000006854534,0.0610000006854534,2430000,0.0,0.0,0.0661703249111741,0.0674119903815414,0.0681278064321045,0.0684949386031044,0.0707017196106523,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2023/03/23,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,661.HK
2025-03-27,6633.HK,3.2300000190734863,3.690000057220459,2.5999999046325684,3.25,3.25,164500,0.0,0.0,3.2884982439858907,3.1060187593960067,2.9852845887829256,3.222586368731304,4.162678419505011,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2024/11/05,True,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6633.HK
2015-04-17,0675.HK,0.9100000262260436,0.9900000095367432,0.8700000047683716,0.8899999856948853,0.3459246158599853,620000,0.0,0.0,0.3337041593043295,0.3222420662306635,0.3207478835334945,0.3291069444990233,0.3152854147609688,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2015/03/19,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,675.HK
2015-04-27,0675.HK,0.9800000190734864,1.0800000429153442,0.959999978542328,1.0199999809265137,0.396452933549881,3132000,0.0,0.0,0.3609792284180387,0.3420863970164692,0.3308041486532248,0.3334217852271603,0.3177043028998639,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2015/03/19,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,675.HK
2015-05-19,0675.HK,1.0399999618530271,1.2000000476837158,1.0299999713897705,1.149999976158142,0.4469812214374542,6184000,0.0,0.0,0.4082888038630568,0.3914749612593822,0.3655057532171703,0.3526224032808823,0.3278467858219027,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2015/03/19,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,675.HK
2017-08-08,0679.HK,1.0399999618530271,1.0700000524520874,1.0399999618530271,1.059999942779541,0.8888131976127625,251000,0.0,0.0,0.92248614545903,0.9151888627399256,0.9070766650134204,0.9107434224727484,0.8785375974621259,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2017/06/20,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,679.HK
2017-08-29,0679.HK,1.149999976158142,1.2200000286102295,1.1299999952316284,1.2200000286102295,1.022973656654358,1124500,0.0,0.0,0.9449084084397276,0.9270894831123956,0.9145128830726325,0.913386863904366,0.8829176893166475,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2017/06/20,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,679.HK
2017-08-31,0679.HK,1.2200000286102295,1.2699999809265137,1.190000057220459,1.25,1.0481288433074951,2850000,0.0,0.0,0.9752887723649692,0.9452273769833542,0.9238392897450528,0.9181820864123486,0.885341204356688,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2017/06/20,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,679.HK
2021-01-20,0679.HK,1.5199999809265137,1.5499999523162842,1.399999976158142,1.5499999523162842,1.3315049409866333,545000,0.0,0.0,1.224459459842106,1.1676796846699795,1.130280763047071,1.1200482322584406,1.131287945654198,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2020/12/02,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,679.HK
2021-06-17,0679.HK,1.159999966621399,1.1699999570846558,1.159999966621399,1.1699999570846558,1.0050716400146484,40000,0.0,0.0,1.0398269331207417,1.078402384807672,1.1300961870778652,1.1457209106621171,1.14744402728111,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2020/12/02,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,679.HK
2018-01-18,0681.HK,0.123999997973442,0.125,0.1099999994039535,0.1169999986886978,0.1169999986886978,17377692,0.0,0.0,0.1125437633572589,0.1087643722396566,0.105972818031484,0.1029790676511404,0.1048573067305702,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2017/12/18,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,681.HK
2018-05-02,0681.HK,0.1190000027418136,0.1270000040531158,0.1190000027418136,0.125,0.125,25192118,0.0,0.0,0.1161707392870297,0.111836164277605,0.1092535408126477,0.107396243905,0.1065213474768635,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2017/12/18,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,681.HK
2018-08-17,0681.HK,0.0939999967813491,0.0939999967813491,0.0939999967813491,0.0939999967813491,0.0939999967813491,457161,0.0,0.0,0.0972119844211359,0.0998051447089932,0.1036744195859874,0.1061619297297828,0.1069467349405833,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2017/12/18,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,681.HK
2025-04-08,0682.HK,0.25,0.25,0.2300000041723251,0.2300000041723251,0.2300000041723251,538410,0.0,0.0,0.2694641597192243,0.2660837632071391,0.2583989588016673,0.2740317176911132,0.3470306041837454,False,True,LL,LLLLLH,0.2049999982118606,2025-06-13,0.2259999960660934,2025-06-18,0.2460000067949295,0.2060000002384185,BY1-2025/01/02,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,682.HK
2025-09-09,0682.HK,0.324999988079071,0.3300000131130218,0.2479999959468841,0.2479999959468841,0.2479999959468841,1532812,0.0,0.0,0.2331945902970719,0.2290063992091185,0.2302182433202691,0.2414615755429981,0.3012063398221588,False,False,,,0.0,,0.0,,0.0,0.0,TP1-2025/01/02,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,682.HK
2025-09-15,0682.HK,0.2750000059604645,0.4449999928474426,0.2750000059604645,0.3499999940395355,0.3499999940395355,5875721,0.0,0.0,0.2645973387042571,0.246352510103714,0.2381660989268031,0.24467290601909,0.3006263630738139,False,True,HH,HHHHLL,0.3499999940395355,2025-10-06,0.270000010728836,2025-11-01,0.25,0.2750000059604645,TP2-2025/01/02,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,682.HK
2004-09-21,0684.HK,1.3300000429153442,1.350000023841858,1.3200000524520874,1.350000023841858,0.2637969553470611,122000,0.0,0.0,0.2596376525225379,0.2568147990055217,0.2564756240754826,0.259579177827456,0.2551150879672667,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2004/05/07,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2004-10-06,0684.HK,1.2599999904632568,1.2699999809265137,1.2599999904632568,1.2599999904632568,0.2462105453014373,140000,0.0,0.0,0.2515189266442911,0.2535785981842168,0.2550018559618621,0.2583034953008468,0.2548971127886219,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2004/05/07,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2005-02-01,0684.HK,1.2200000286102295,1.25,1.2200000286102295,1.25,0.24836166203022,442000,0.0,0.0,0.2430288474585274,0.2410585865404198,0.2408901335632223,0.2443020007460981,0.2484870104456192,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2004/11/08,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2005-02-02,0684.HK,1.2599999904632568,1.2799999713897705,1.2599999904632568,1.2799999713897705,0.2543223202228546,844000,0.0,0.0,0.2450822061429505,0.2422119546867185,0.2414168859812471,0.2445004229139547,0.2485335069378681,False,True,,,0.0,,0.0,,0.0,0.0,TP2-2004/11/08,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2009-10-28,0684.HK,1.6699999570846558,1.6799999475479126,1.5,1.6699999570846558,0.4904013574123382,280000,0.0,0.0,0.4904429642193069,0.4744354856472328,0.4536672835853177,0.4166534556361562,0.359453178779111,True,True,HL,HLHHHL,1.75,2009-11-12,1.659999966621399,2009-11-16,1.6299999952316284,1.5,BY1-2009/09/25,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2009-11-12,0684.HK,1.75,1.75,1.7200000286102295,1.7300000190734863,0.5080207586288452,222000,0.0,0.0,0.4989985830447703,0.4886981115882814,0.4684862602416729,0.4320450780937913,0.3708009218924549,True,True,HH,HHHLHL,1.6299999952316284,2009-11-16,1.6799999475479126,2009-11-27,1.659999966621399,1.5,TP1-2009/09/25,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2009-12-01,0684.HK,1.7599999904632568,1.9900000095367432,1.7599999904632568,1.8799999952316284,0.5520686507225037,1050000,0.0,0.0,0.5091299903546298,0.4991284643530388,0.4807582602454299,0.4458868179044015,0.3818241999412633,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2009/09/25,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,684.HK
2008-05-13,0685.HK,2.240000009536743,2.25,2.119999885559082,2.119999885559082,1.1333459615707395,240000,0.0,0.0,1.2215859766502994,1.169504158299736,1.0969421029625026,1.0527403633903225,0.9814075102476956,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2008/03/10,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,685.HK
2008-07-14,0685.HK,13.5,13.5,1.950000047683716,1.9700000286102293,1.0580551624298096,80672,0.07194353,0.0,1.0623812448959766,1.066472541063978,1.0731021512006829,1.062072509166518,1.0064079896930231,False,False,,,0.0,,0.0,,0.0,0.0,TP2-2008/03/10,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,685.HK
2022-02-09,6858.HK,3.3499999046325684,3.3499999046325684,3.2699999809265137,3.3299999237060547,2.915111541748047,237000,0.0,0.0,2.9175776114087943,2.9079801448183367,2.8690872005739863,2.718441609150102,2.3750531099546723,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/01/05,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6858.HK
2022-02-14,6858.HK,3.359999895095825,3.380000114440918,3.3399999141693115,3.380000114440918,2.9588818550109863,16000,0.0,0.0,2.9162516787424866,2.908866036946626,2.873751627098608,2.729585924417639,2.387726864122792,True,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/01/05,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6858.HK
2022-02-15,6858.HK,3.390000104904175,3.509999990463257,3.2799999713897705,3.490000009536743,3.0551769733428955,167000,0.0,0.0,2.941510823215288,2.9215887270680407,2.880866346559168,2.736033271921109,2.3930451916862987,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2022/01/05,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6858.HK
2011-11-03,0687.HK,1.5,1.5,1.399999976158142,1.5,0.1082505360245704,110000,0.0,0.0,0.1080440247856536,0.1064734670731343,0.1063614198598655,0.1068014556515865,0.1028154364043095,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2011/07/28,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,687.HK
2013-05-07,0687.HK,1.4700000286102295,1.6699999570846558,1.4500000476837158,1.6200000047683716,0.1232606470584869,3578527,0.0,0.0,0.1099208718403621,0.1079605775820915,0.1074502440662954,0.1078129625729337,0.1074238666631247,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2011/07/28,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,687.HK
2013-05-15,0687.HK,1.6399999856948853,1.7599999904632568,1.600000023841858,1.690000057220459,0.1285867094993591,943017,0.0,0.0,0.1206546836467562,0.1151229682261221,0.1111676913449434,0.1097368474070974,0.108238210022054,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2011/07/28,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,687.HK
2022-05-27,0687.HK,0.3549999892711639,0.375,0.3499999940395355,0.375,0.2641735076904297,272000,0.015,0.0,0.2572545328504576,0.2552582643554497,0.2549213537813263,0.2603809298603451,0.276927720792633,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/03/03,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,687.HK
2022-09-26,0687.HK,0.3000000119209289,0.3000000119209289,0.2949999868869781,0.3050000071525574,0.2211805582046508,108000,0.0,0.0,0.2365589436649529,0.2420600852202291,0.2471535666984913,0.2524863028632615,0.2678394557921594,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2022/03/03,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,687.HK
2022-07-28,6877.HK,0.125,0.1260000020265579,0.125,0.1260000020265579,0.1260000020265579,65000,0.0,0.0,0.116028289442311,0.1060147438392283,0.1050496679389554,0.1207162363376405,0.1721664505010262,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/04/28,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6877.HK
2022-09-14,6877.HK,0.0799999982118606,0.0810000002384185,0.0659999996423721,0.0700000002980232,0.0700000002980232,2145000,0.0,0.0,0.1215013689897649,0.1226359051318846,0.1162949923607983,0.1241735298899503,0.1693839451691101,False,False,,,0.0,,0.0,,0.0,0.0,CL1-2022/04/28,False,False,False,True,False,False,0.0,0.0,0.0,False,False,,,,,,,6877.HK
2014-03-27,6878.HK,2.325000047683716,2.325000047683716,2.0,2.025000095367432,2.013216018676758,642000,0.0,0.0,2.183675203788933,2.1486096694431387,2.134553061342362,2.2042658170651745,,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2014/01/29,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6878.HK
2014-04-30,6878.HK,2.299999952316284,2.5,2.25,2.5,2.4854519367218018,704000,0.0,0.0,2.2697570435598555,2.234027757840242,2.1938737740693157,2.2139013410980857,,False,True,HH,HHHLHL,2.174999952316284,2014-05-12,2.275000095367432,2014-05-21,2.200000047683716,2.150000095367432,TP2-2014/01/29,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6878.HK
2020-11-20,6885.HK,2.799999952316284,2.900000095367432,2.7100000381469727,2.900000095367432,2.31069016456604,978000,0.0,0.0,2.325588469684397,2.280067713767102,2.242615939782321,2.226000553313156,2.2375035401112875,False,True,HL,HLHLHH,2.75,2020-11-27,2.819999933242798,2020-12-10,2.890000104904175,2.7100000381469727,BY1-2020/10/12,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6885.HK
2021-01-21,6885.HK,2.950000047683716,3.400000095367432,2.950000047683716,3.400000095367432,2.709084987640381,1527000,0.0,0.0,2.357580684723641,2.297983165117368,2.2629402333848656,2.243128296139896,2.241220715130745,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2020/10/12,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6885.HK
2017-11-14,0689.HK,5.900000095367432,5.900000095367432,3.700000047683716,5.0,5.0,16477650,0.0,0.0,5.37834992357068,4.9093989104577815,4.387009930521893,4.090391758662797,3.5943524881441995,True,True,HL,HLHHHH,5.699999809265137,2017-12-06,9.600000381469728,2018-02-08,10.600000381469728,3.700000047683716,TP2-2017/09/18,True,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,689.HK
2016-04-08,6893.HK,1.4500000476837158,1.4700000286102295,1.4199999570846558,1.4600000381469729,1.392155408859253,2464000,0.0,0.0,1.3638912515844726,1.3492966685783614,1.3343292512381122,1.2874819616729132,1.2090273950478507,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2016/03/11,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2016-04-12,6893.HK,1.440000057220459,1.4900000095367432,1.399999976158142,1.4800000190734863,1.4112261533737185,4890000,0.0,0.0,1.3724467539569494,1.355813443622138,1.3384457700942607,1.2914088015465353,1.2118599813632218,True,True,HL,HLHHHH,1.590000033378601,2016-04-15,1.7699999809265137,2016-04-28,2.009999990463257,1.340000033378601,TP1-2016/03/11,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2016-04-15,6893.HK,1.4700000286102295,1.590000033378601,1.4700000286102295,1.5,1.4302966594696045,10296000,0.0,0.0,1.3894561410619126,1.368501307084109,1.346360906695886,1.2982127011727664,1.2165142680003356,True,True,HH,HHHHHL,2.009999990463257,2016-04-28,1.5499999523162842,2016-05-05,1.5299999713897705,1.399999976158142,TP2-2016/03/11,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2022-11-18,6893.HK,0.3050000071525574,0.3499999940395355,0.3050000071525574,0.3400000035762787,0.3400000035762787,60000,0.0,0.0,0.3212391740790236,0.3099375346730458,0.304574013538419,0.3081796867435457,0.3642961618372337,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2022/09/16,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2023-01-26,6893.HK,0.3400000035762787,0.395000010728836,0.3350000083446502,0.3799999952316284,0.3799999952316284,142000,0.0,0.0,0.3497662522799005,0.3406504221855523,0.3269742123968541,0.3202653141227934,0.3613877887292282,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2022/09/16,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2023-02-01,6893.HK,0.3799999952316284,0.4550000131130218,0.3799999952316284,0.4399999976158142,0.4399999976158142,556000,0.0,0.0,0.370669969391646,0.3524136784005378,0.3334044918317413,0.3237957398580291,0.3621613035575525,False,True,HH,HHHHLL,0.4799999892711639,2023-03-02,0.395000010728836,2023-03-21,0.3449999988079071,0.3799999952316284,TP2-2022/09/16,False,False,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6893.HK
2019-07-30,0690.HK,0.135000005364418,0.1389999985694885,0.1299999952316284,0.1379999965429306,0.1332217454910278,6960000,0.0,0.0,0.1314265019060082,0.1276870739585005,0.1264797693175527,0.1238432130636765,0.1187072011747228,True,True,,,0.0,,0.0,,0.0,0.0,BY1-2019/07/05,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,690.HK
2019-08-16,0690.HK,0.1509999930858612,0.1749999970197677,0.1480000019073486,0.1749999970197677,0.1689406186342239,23555000,0.0,0.0,0.1435061161375186,0.1372512192242764,0.1320342407827347,0.1274728862275717,0.1207529145453268,True,True,,,0.0,,0.0,,0.0,0.0,TP2-2019/07/05,False,True,True,False,False,False,0.0,0.0,0.0,False,False,,,,,,,690.HK
2018-01-24,6908.HK,0.8100000023841858,0.9900000095367432,0.8100000023841858,0.8999999761581421,0.8999999761581421,1635000,0.0,0.0,0.8548337976932211,0.8366162371465883,0.8348951117332634,0.8371503940436733,0.84435166057494,False,True,,,0.0,,0.0,,0.0,0.0,TP1-2017/08/11,True,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6908.HK
2018-08-20,6908.HK,0.699999988079071,0.75,0.699999988079071,0.75,0.75,20000,0.0,0.0,0.847831351307165,0.863721582637887,0.8586277081580087,0.8515296504293516,0.8497229499291513,False,False,,,0.0,,0.0,,0.0,0.0,CL2-2017/08/11,False,False,False,False,True,False,0.0,0.0,0.0,False,False,,,,,,,6908.HK
2025-06-19,6918.HK,0.1500000059604644,0.1500000059604644,0.1330000013113021,0.1330000013113021,0.1330000013113021,2854000,0.0,0.0,0.1316454319017194,0.1266385664615828,0.126522345608521,0.1390117266232072,0.2734492343816033,False,True,,,0.0,,0.0,,0.0,0.0,BY1-2025/04/29,True,False,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6918.HK
2025-08-05,6918.HK,0.1580000072717666,0.1829999983310699,0.1580000072717666,0.1700000017881393,0.1700000017881393,18752000,0.0,0.0,0.1395687866136912,0.1307068643476448,0.1267749714736629,0.132915616269467,0.2417254147850098,False,True,HH,HHHLHH,0.1469999998807907,2025-08-11,0.2750000059604645,2025-08-22,0.3100000023841858,0.1120000034570694,TP1-2025/04/29,False,True,False,False,False,False,0.0,0.0,0.0,False,False,,,,,,,6918.HK
