index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,F10D,F20D,F30D,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,LLLow,HHClose,HHHigh,VOLATILITY,22DLow,33DLow,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSSTU2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,WLow,WHigh,HHHL,ADX,DIplus,DIminus,RSI,KC_middle,KC_upper,KC_lower,KC_Width,Price_zscore,Volume_zscore,Anomaly_Score,MA_50,MA_20,Price_Above_MA50,Price_Increase_50D,Price_Increase_30D,Resistance,Above_Resistance,Breakout_Percentage,Volatility_Decrease,Volatility_Decrease_Pct,Contraction_Structure,Contraction_Count,Valid_Contractions,KC_Contraction,Volume_Contraction,Volume_Spike,Breakout_Detected,ADX_Strength,DI_Bullish,RSI_Value,Anomaly_Free,Uptrend_Requirement,Contraction_Pattern,Volume_Signature,Momentum_Confirmation,VCP,classification,BOSS_PATTERN,LLDate,HHDate,HHHL_PATTERN,WLDate,WHDate,SNO
2025-03-05,0087.HK,10.859999656677246,11.0,10.760000228881836,10.899999618530272,10.22607135772705,2207500,0.0,0.0,-0.001834816953145,0.0183486944898099,-0.0862384966312546,10.760156995818512,10.749173990098267,10.74291924950007,10.648910650734102,10.370456592065317,True,True,True,True,0.239999771118164,0.1599996791166418,0.2399995186749628,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,27.169114373210416,24.40949966902901,10.236252697233631,71.7948811999703,10.747644419069932,11.091643804903672,10.403645033236192,6.4013912708792216,2.296476749633119,3.2247730751326853,1,10.851200046539306,10.688000106811524,True,1.113171507713997,0.3683237856129367,10.9399995803833,False,-0.3656303783114739,15.8%,15.800359116169794,False,1,False,False,False,True,True,True,True,71.8,True,False,False,True,True,False,,,,,,,,87.HK
2025-03-06,0087.HK,10.899999618530272,11.0600004196167,10.899999618530272,10.920000076293944,10.24483585357666,2582902,0.0,0.0,-0.0054945438825546,0.0,-0.0769230903588938,10.789219374086771,10.764028432376152,10.749863595648849,10.65427875817093,10.374835424608971,True,True,True,True,0.1600008010864275,0.1623526741476621,0.2435290112214931,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,28.076662863570423,23.622106963412417,10.23624885389907,71.05265799657687,10.764059243567456,11.112058720953932,10.416059766180982,6.46595247224113,2.134329347735251,2.891655362624032,1,10.848800048828124,10.696000099182127,True,-1.086955488892431,-1.2658258409687075,11.0,False,-0.7272720336914223,14.7%,14.695951481666537,False,1,False,False,False,True,True,True,True,71.1,True,False,False,True,True,False,,,,,,,,87.HK
2025-03-07,0087.HK,10.960000038146973,11.119999885559082,10.960000038146973,11.039999961853027,10.357416152954102,1012402,0.0,0.0,-0.0163043755251579,-0.0742753349327534,-0.0742753349327534,10.834815844589729,10.788025956678489,10.761241492362736,10.6619168018082,10.380135540443586,True,True,True,True,0.1599998474121093,0.1623526741476621,0.2435290112214931,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,29.391854598156065,24.61543935299667,10.000025675890289,71.7949156852774,10.790339311975606,11.142338785547384,10.438339838403827,6.524344849491684,2.5304551718526684,0.0450532991236116,1,10.849200038909911,10.711000108718872,True,0.1814836956314794,0.1814836956314794,11.0600004196167,False,-0.1808359584525677,12.9%,12.870270744448131,False,1,False,False,False,False,False,True,True,71.8,True,False,False,False,True,False,,,,,,,,87.HK
2025-03-10,0087.HK,11.100000381469728,11.420000076293944,11.039999961853027,11.420000076293944,10.713921546936035,2016689,0.0,0.0,-0.0490368139996046,-0.1033275216543359,-0.1033275216543359,10.941212977626858,10.8429802279494,10.787075162320823,10.676928351798017,10.388421313637611,True,True,True,True,0.3800001144409162,0.1637496948242188,0.2456245422363283,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,33.03330802164749,34.5589003555946,2.941178533036102,88.679250375622,10.850307003815448,11.22630645449904,10.474307553131853,6.9306693451415855,3.2841325016091627,1.63494925580102,1,10.857600040435791,10.74800009727478,True,3.818182511763123,3.818182511763123,11.119999885559082,True,2.6978434696249853,11.0%,11.04580517540381,False,1,False,False,False,True,True,True,True,88.7,True,False,False,True,False,False,,,,,,,,87.HK
2025-03-11,0087.HK,11.399999618530272,11.5,11.239999771118164,11.479999542236328,10.77021026611328,1348000,0.0,0.0,-0.0609755955729572,-0.1550522477307035,-0.0940766521577465,11.039174171192215,10.898373211800436,10.81424866741555,10.692830751608676,10.39711914812844,True,True,True,True,0.2600002288818359,0.1699997186660767,0.2549995779991151,10.5600004196167,10.84000015258789,10.920000076293944,0.03,10.520000457763672,10.460000038146973,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.9399995803833,10.640000343322754,False,36.34216991380786,35.41672806504842,2.777778697603723,88.67925037562205,10.910277721760291,11.296277210590858,10.524278232929724,7.075887501208154,2.656647282815791,0.4522260463170552,1,10.866000022888183,10.791000080108642,True,3.7974602774398862,5.128200201738813,11.420000076293944,False,0.5253893655126473,8.7%,8.662294263778158,False,1,False,False,False,False,False,True,True,88.7,True,False,False,False,False,False,HH,HHLLLH,2025-03-13,2025-03-18,LHLLHHHLHH,2025-02-27,2025-03-04,87.HK
2025-03-12,0087.HK,11.399999618530272,11.4399995803833,11.260000228881836,11.380000114440918,10.67639446258545,990000,0.0,0.0,-0.0369068604631186,-0.1300527663468619,-0.0738137209262372,11.10114252451016,10.940253812030043,10.836434998671448,10.706438065724164,10.40495086897555,True,True,True,True,0.1799993515014648,0.1687496900558472,0.2531245350837709,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,38.93845668193038,33.557095091066266,2.6845650470821334,85.45455175983345,10.955013187729875,11.343012626969378,10.567013748490371,7.083504740534311,1.9261526236396591,0.1563497895120618,1,10.873600025177002,10.832000064849854,True,3.454546494917436,4.021942878741875,11.5,False,-1.0434772657311482,6.4%,6.41277067585595,False,1,False,False,False,False,False,True,True,85.5,True,False,False,False,False,False,,,,,,,,87.HK
2025-03-13,0087.HK,11.420000076293944,11.460000038146973,10.5600004196167,10.640000343322754,9.982147216796877,5250500,0.0,0.0,0.0169172317381012,-0.0704887195300393,-0.0131579265794491,11.017298491566994,10.914144814751149,10.82873167885385,10.705122467260768,10.406823773153617,False,True,True,True,0.8999996185302734,0.1719996770222983,0.2579995155334474,10.920000076293944,10.859999656677246,10.600000381469728,-0.03,10.520000457763672,10.460000038146973,False,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.640000343322754,11.5,False,36.41992624347774,26.45505502176916,20.634935852718197,51.08695595836791,10.925011964453006,11.391011376989628,10.459012551916384,8.530872351496843,0.697456784545816,3.596167584254734,1,10.868000030517578,10.836000061035156,False,-2.5641001008693824,-3.096531995340372,11.5,False,-7.478257884149967,4.6%,4.558605433296692,True,2,True,True,False,True,False,True,True,51.1,True,False,True,True,True,False,LL,LLLHHL,2025-03-18,2025-03-21,LLHHHLHHLL,2025-03-04,2025-03-11,87.HK
2025-03-14,0087.HK,10.640000343322754,10.899999618530272,10.579999923706056,10.859999656677246,10.188544273376465,1933080,0.0,0.0,0.0055249006918527,-0.081031320650167,-0.0165745264449244,10.98869870340522,10.909436540136028,10.829957874062613,10.708189342298718,10.410434736368943,False,True,True,True,0.3199996948242152,0.1826663335164386,0.273999500274658,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,33.68302101974349,24.102579276096748,20.000014671928344,54.99999761581308,10.918820316093411,11.400819713371243,10.43682091881558,8.828781559257019,0.0399278090143077,0.5264394107511469,1,10.862800025939942,10.849000024795531,False,-2.338131578755532,-1.2727303938432173,11.5,False,-5.5652203767196,0.8%,0.832286683382577,True,2,True,True,False,True,False,True,True,55.0,True,False,True,True,True,False,,,,,,,,87.HK
2025-03-17,0087.HK,10.859999656677246,10.880000114440918,10.65999984741211,10.68000030517578,10.01967430114746,1440875,0.0,0.0,0.0131085567086166,-0.0617977367558928,-0.0018727019842852,10.932571721908957,10.889485563182964,10.824077185086658,10.707631143543807,10.412582669188124,False,True,True,True,0.2200002670288086,0.1949997544288634,0.2924996316432951,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.85280284824477,22.335046882571515,19.796964021275176,50.458726432634194,10.896075553148876,11.386075038164744,10.406076068133007,8.994054467147352,0.6084898340170288,0.0603013005657959,1,10.850000038146971,10.848000049591064,False,-5.653705007969783,-2.7322336026204144,11.5,False,-7.130432128906265,-3.5%,-3.4581329665185234,False,1,False,False,False,False,False,True,True,50.5,True,False,False,False,True,False,,,,,,,,87.HK
2025-03-18,0087.HK,10.699999809265137,10.920000076293944,10.699999809265137,10.84000015258789,10.169780731201172,930000,0.0,0.0,0.0092250393346662,-0.0784133182200003,-0.0202952273000002,10.915740527486944,10.885182484000785,10.824701615184743,10.71025231203973,10.415988386187324,False,True,True,True,0.2200002670288068,0.1924997568130491,0.2887496352195736,10.600000381469728,11.100000381469728,11.15999984741211,0.05,10.5600004196167,10.460000038146973,True,True,True,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.5,10.5600004196167,False,32.9243003103152,21.319818579043304,19.796964021275176,51.785714285714285,10.890735038809735,11.378734478049235,10.402735599570232,8.96173559453038,0.0741031068903954,0.3781463722914709,1,10.842400035858155,10.860000038146971,False,-3.386810208530829,-1.0948894629691135,11.5,False,-5.739129107931386,-7.6%,-7.618361209402091,False,1,False,False,False,False,False,True,True,51.8,True,False,False,False,True,False,LH,LHHLHH,2025-03-21,2025-04-02,HHHLHHLLLH,2025-03-11,2025-03-13,87.HK
2025-03-19,0087.HK,10.81999969482422,10.880000114440918,10.779999732971191,10.880000114440918,10.207307815551758,910000,0.0,0.0,0.0202206125656934,-0.0845588296522936,-0.0275735466525109,10.909242270569484,10.88473184316949,10.826870183783027,10.713613654661536,10.419685690794925,False,True,True,True,0.1000003814697265,0.1924998164176938,0.2887497246265408,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.8339166864067,19.895305473045056,20.41885300375128,51.785714285714285,10.889712665060324,11.377712199667258,10.401713130453391,8.962578712892604,0.0338648763194446,0.4320608011357532,1,10.838400039672852,10.871000051498411,True,-1.8050524426198933,1.4925358528601556,11.5,False,-5.39130335268767,-11.2%,-11.194975500890749,False,1,False,False,False,False,False,True,True,51.8,True,False,False,False,True,False,,,,,,,,87.HK
2025-03-20,0087.HK,10.779999732971191,10.920000076293944,10.779999732971191,10.859999656677246,10.188544273376465,1017500,0.0,0.0,0.0055249006918527,-0.0718231821021844,-0.023941002157183,10.900289068043625,10.882581218257124,10.828169378798489,10.71651238737472,10.42319416861072,False,True,True,True,0.1400003433227521,0.1937498450279233,0.290624767541885,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,32.929066070467535,20.94242027142762,19.371728140816277,52.25224102890365,10.886882854738127,11.376882435121429,10.396883274354828,9.001650645483798,0.0930039410861477,0.3689715175050259,1,10.835600032806395,10.884000015258788,True,-1.2727303938432173,0.9293626920842728,11.5,False,-5.5652203767196,-14.6%,-14.6369010917605,False,1,False,False,False,False,False,True,True,52.3,True,False,False,False,True,False,,,,,,,,87.HK
2025-03-21,0087.HK,10.880000114440918,10.880000114440918,10.600000381469728,10.859999656677246,10.188544273376465,1848673,0.0,0.0,-0.0589318056980725,-0.0589318056980725,-0.0092080507326651,10.892963720522465,10.8806176042067,10.82941762498981,10.719353719440116,10.426674690427982,False,True,True,True,0.2799997329711896,0.1999998688697812,0.2999998033046719,11.15999984741211,9.699999809265137,9.4399995803833,-0.15,10.5600004196167,10.5600004196167,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.5600004196167,10.920000076293944,False,32.58063421733482,18.556711926879643,23.711322721983663,52.72727272727273,10.8843225501609,11.39232216106178,10.376322939260024,9.334519600273488,0.1483565580221162,0.3655729677082903,1,10.833600025177002,10.896999979019164,True,-0.9124122365115775,1.117317394007622,11.5,False,-5.5652203767196,-18.0%,-18.012749066340227,False,1,False,False,False,False,False,True,False,52.7,True,False,False,False,False,False,HL,HLHHLL,2025-04-02,2025-04-09,HLHHLLLHHL,2025-03-13,2025-03-18,87.HK
2025-03-24,0087.HK,10.859999656677246,10.859999656677246,10.739999771118164,10.859999656677246,10.188544273376465,685000,0.0,0.0,-0.0570902306776663,-0.0570902306776663,-0.007366475712259,10.886970254368787,10.87882473920414,10.830616920350105,10.722138787504218,10.430127479003673,False,True,True,True,0.119999885559082,0.1949998736381528,0.2924998104572293,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,31.17136909588473,19.047627457446,23.28040272306833,51.40185833017669,10.882006084114838,11.382005702645111,10.382006465584563,9.189475077764468,0.1931512610005976,0.7092590727637696,1,10.833600025177002,10.906999969482422,True,0.0,1.6853871381842067,11.5,False,-5.5652203767196,-21.3%,-21.321556603468476,False,1,False,False,False,False,False,True,False,51.4,True,False,False,False,False,False,,,,,,,,87.HK
2025-03-26,0087.HK,10.779999732971191,10.960000038146973,10.720000267028809,10.960000038146973,10.28236198425293,690000,0.0,0.0,-0.0967153664167247,-0.0383211747109588,-0.0145985261729215,10.884335426748647,10.878037241074814,10.833783623022978,10.727971984233193,10.437115184074475,True,True,True,True,0.239999771118164,0.1937499046325682,0.2906248569488524,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,28.435882679936885,16.40211867143531,24.338608987348927,50.87719298245618,10.88064441682661,11.378644084947949,10.382644748705273,9.153863485350104,0.1569287175061264,0.6655940151450602,1,10.840000019073486,10.922999954223632,True,2.4299087244534485,3.787875024959444,11.5,False,-4.695651842200238,-26.2%,-26.20728121868397,False,1,False,False,False,False,False,True,False,50.9,True,False,False,False,False,False,,,,,,,,87.HK
2025-03-28,0087.HK,10.899999618530272,10.960000038146973,10.84000015258789,10.920000076293944,10.24483585357666,746000,0.0,0.0,-0.086080634385548,-0.0219780008645948,-0.0293040011527927,10.881249303735068,10.877078287346189,10.836645312092628,10.733560765851983,10.443989435312512,True,True,True,True,0.119999885559082,0.1894116682164806,0.2841175023247209,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,24.944561258828585,8.000021798275998,26.285696379987566,37.62375349484119,10.879166952567058,11.371166769461588,10.387167135672527,9.044806813603277,0.0517016443911002,0.6155556080402933,1,10.845200004577636,10.931999921798706,True,2.247188803935282,3.018864936869428,11.5,False,-5.043477597443969,-28.9%,-28.870553484246862,False,1,False,False,False,False,False,True,False,37.6,True,False,False,False,False,False,,,,,,,,87.HK
2025-04-01,0087.HK,10.920000076293944,11.0600004196167,10.81999969482422,10.9399995803833,10.26359748840332,1066253,0.0,0.0,-0.0868372802288399,-0.0292504302649165,-0.0219378226986874,10.88281966014718,10.878017944423286,10.840071250144666,10.739326430833046,10.450913931781814,True,True,True,True,0.2400007247924787,0.1800000071525568,0.2700000107288352,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,20.740793432210054,10.119078705364632,27.976172905663475,39.42306369719368,10.879862223710038,11.361862288559893,10.397862158860184,8.860407511401197,0.0132147234282551,0.3009456226073566,1,10.843199996948242,10.942999887466431,True,-0.182485927865502,3.2075394969601905,11.5,False,-4.869568866232167,-29.5%,-29.479707110869835,False,1,False,False,False,False,False,True,False,39.4,True,False,False,False,False,False,,,,,,,,87.HK
2025-04-02,0087.HK,11.0600004196167,11.15999984741211,10.9399995803833,11.100000381469728,10.413705825805664,1266378,0.0,0.0,-0.1027027301031326,-0.046846886476847,-0.0288288862613684,10.922307064024007,10.89732076503602,10.850264549412316,10.746468489261494,10.456085935364984,True,True,True,True,0.2200002670288086,0.1787500381469721,0.2681250572204581,9.4399995803833,10.800000190734863,10.9399995803833,0.16,10.119999885559082,10.119999885559082,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,10.920000076293944,10.600000381469728,False,21.958814595468706,16.41792266345456,8.95521113378648,65.33332485623382,10.900827762544294,11.380827876985212,10.420827648103376,8.806672757278458,0.6406897011131083,0.0778016407197514,1,10.848000011444093,10.952999925613405,True,2.2099514952094714,4.127584806339715,11.5,False,-3.478257552437145,-29.6%,-29.615838047102272,False,1,False,False,False,False,False,True,True,65.3,True,False,False,False,True,False,HH,HHLLLH,2025-04-09,2025-05-13,HHLLLHHLHH,2025-03-18,2025-03-21,87.HK
2025-04-03,0087.HK,11.100000381469728,11.100000381469728,10.800000190734863,10.920000076293944,10.24483585357666,871267,0.0,0.0,-0.0769230903588938,-0.0293040011527927,-0.0293040011527927,10.92188761170945,10.89929287905845,10.852999275956693,10.74990475831164,10.45978246238434,False,True,True,True,0.300000190734865,0.1874999999999994,0.2812499999999991,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,21.817023377244663,16.541362548732355,14.285673311549331,52.054806152889405,10.902653697187118,11.39665375059288,10.408653643781356,9.062014939229211,0.143827197501526,0.3751464153531691,1,10.845200004577636,10.952999925613405,True,-1.2658258409687075,3.018864936869428,11.5,False,-5.043477597443969,-29.7%,-29.68636057016728,True,2,False,True,False,False,False,True,True,52.1,True,False,False,False,True,False,,,,,,,,87.HK
2025-11-17,0087.HK,11.90999984741211,12.039999961853027,11.880000114440918,11.989999771118164,11.989999771118164,907500,0.0,0.0,-0.0141784887021803,-0.0366972134097269,-0.0308590402520563,11.832781067944444,11.746136888489149,11.741555737255192,11.653792231869843,11.242442881509747,True,True,True,True,0.1599998474121093,0.1705880445592539,0.2558820668388809,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.936395653328912,25.245868320953686,19.344278185391275,59.68585681609718,11.751346691706669,12.177346333125124,11.32534705028821,7.250226762845823,1.1875229710524713,0.4379225524726947,1,11.750799942016602,11.69349994659424,True,2.391116413826241,3.1841642788560143,12.210000038146973,False,-1.8018039831406627,-1.9%,-1.932707437968384,False,1,False,False,False,False,False,True,True,59.7,True,False,False,False,True,False,,,,,,,,87.HK
2025-11-18,0087.HK,12.0,12.050000190734863,11.81999969482422,11.850000381469728,11.850000381469728,1010000,0.0,0.0,0.003375524098343,-0.0295358962196352,-0.0135021768722156,11.83591185222177,11.755168496574417,11.74580846840086,11.657677541762911,11.247283977126958,True,True,True,True,0.2300004959106427,0.1658822227926811,0.2488233341890216,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,23.04113793170456,23.19746507876322,20.376202257966888,55.882370815695445,11.76074228120791,12.178742025623194,11.342742536792628,7.10839051516656,0.6449932740277445,0.3088592535695867,1,11.75499994277954,11.690499973297118,True,1.804123985850569,2.1551723429195686,12.210000038146973,False,-2.9484001273752574,-3.5%,-3.5012342936670997,False,1,False,False,False,False,False,True,True,55.9,True,False,False,False,True,False,,,,,,,,87.HK
2025-11-19,0087.HK,11.829999923706056,11.93000030517578,11.720000267028809,11.720000267028809,11.720000267028809,652600,0.0,0.0,0.0102388978519625,-0.026450547146215,0.0102388978519625,11.81483701855032,11.752110389657409,11.744796382072543,11.658911655134514,11.251050640791515,False,True,True,True,0.2100000381469708,0.166470471550436,0.2497057073256541,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,22.769312302848675,22.62994328697547,19.87770215133859,53.27103553416666,11.756862089381327,12.175861856684795,11.337862322077862,7.127748273612948,0.1494676836394171,0.6171262889397674,1,11.752399940490722,11.683500003814697,False,-1.0970473439326265,1.6478797784729482,12.210000038146973,False,-4.013102126022007,-4.5%,-4.492475592570056,False,1,False,False,False,False,False,True,True,53.3,True,False,False,False,True,False,,,,,,,,87.HK
2025-11-20,0087.HK,11.829999923706056,11.829999923706056,11.720000267028809,11.81999969482422,11.81999969482422,685000,0.0,0.0,-0.0008459623913441,-0.0321489106812172,-0.0033840916147015,11.815775686963756,11.758013807498005,11.747745531592216,11.662101517306589,11.255584099389385,True,True,True,True,0.1099996566772478,0.167777644263373,0.2516664663950596,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,22.347441966786818,22.629943286975458,19.87770215133858,56.8807154831191,11.762875194661603,12.180874939076888,11.344875450246322,7.107101580147441,0.543663586096707,0.5410186785497065,1,11.750599937438963,11.686499977111817,True,-0.7556687971532152,2.782606041949744,12.210000038146973,False,-3.194105995940191,-5.1%,-5.104489405161883,False,1,False,False,False,False,False,True,True,56.9,True,False,False,False,True,False,,,,,,,,87.HK
2025-11-21,0087.HK,11.8100004196167,11.8100004196167,11.550000190734863,11.68000030517578,11.68000030517578,1109055,0.0,0.0,-0.0025685518717164,-0.0119863304507547,0.0154109029793179,11.791089253911398,11.751230024687375,11.745088856046475,11.66245594874954,11.258965901825931,False,True,True,True,0.2600002288818359,0.1658822227926811,0.2488233341890216,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,21.409529880804083,21.449254129481275,23.478287310457134,51.78571276518738,11.754982348043908,12.179982061941612,11.329982634146202,7.230971537246542,0.0142708521922558,0.1469338103047493,1,11.744599952697754,11.683500003814697,False,-2.5041673499475547,-0.5110687147540719,12.210000038146973,False,-4.34070214017483,-5.4%,-5.417390763952512,False,1,False,False,False,False,False,True,False,51.8,True,False,False,False,False,False,,,,,,,,87.HK
2025-11-24,0087.HK,11.68000030517578,11.770000457763672,11.520000457763672,11.710000038146973,11.710000038146973,366500,0.0,0.0,-0.0119556227896396,-0.0136635223647213,0.0085397421984594,11.776345760136048,11.747644808466472,11.743712823971986,11.66339741586632,11.262559799326498,False,True,True,True,0.25,0.1699999079984773,0.2549998619977159,11.9399995803833,11.5,11.329999923706056,-0.05,11.350000381469728,11.170000076293944,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,11.170000076293944,12.210000038146973,False,20.134124270245785,19.32772615379269,23.52942433580033,54.0909181547606,11.750698318529912,12.177698078203989,11.32369855885584,7.267649089428647,0.0701818399771318,0.7762005074627124,1,11.742399959564208,11.692999982833864,False,-0.930623176965181,-0.2555343573770284,12.210000038146973,False,-4.095004082210318,-6.0%,-5.9780495836922025,False,1,False,False,False,False,False,True,False,54.1,True,False,False,False,False,False,HL,HLLHLL,2025-11-28,2025-12-09,HLLHLLHHHL,2025-11-05,2025-11-13,87.HK
2025-11-25,0087.HK,11.779999732971191,11.829999923706056,11.670000076293944,11.760000228881836,11.760000228881836,337375,0.0,0.0,-0.022108862569857,0.0085033525381927,0.004251716816473,11.773373845362554,11.748719192850416,11.744351545733158,11.665310342856728,11.266523468087897,False,True,True,True,0.1599998474121129,0.1723528469310086,0.2585292703965129,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,18.31347752215,22.25517163313241,14.54005716387918,65.60847468574147,11.751584214753906,12.179583997316165,11.32358443219165,7.284120587331714,0.2479031889780658,0.8017880120251998,1,11.738599967956542,11.7,True,-1.5899546729363905,0.5128241076481502,12.210000038146973,False,-3.6855021118692,-6.5%,-6.506495201115081,False,1,False,False,False,False,False,False,True,65.6,True,False,False,False,False,False,,,,,,,,87.HK
2025-11-26,0087.HK,11.779999732971191,11.84000015258789,11.600000381469728,11.800000190734863,11.800000190734863,586670,0.0,0.0,-0.0245762675563963,-0.0101694816626617,0.0110169586728472,11.77821499906661,11.75317841005776,11.746533845537147,11.667977468557284,11.270774278626916,True,True,True,True,0.2399997711181623,0.1811763539033775,0.2717645308550663,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,16.662693321845953,23.006117560605173,17.177906572633024,60.606074617807664,11.756195260085423,12.199195004500709,11.313195515670142,7.536447543013411,0.3739039434702774,0.555789307238142,1,11.734799976348876,11.70950002670288,True,-1.584650408759614,-0.4219425242639836,12.210000038146973,False,-3.357902097716391,-7.1%,-7.059950179687158,False,1,False,False,False,False,False,False,True,60.6,True,False,False,False,False,False,,,,,,,,87.HK
2025-11-27,0087.HK,11.800000190734863,11.93000030517578,11.760000228881836,11.869999885559082,11.869999885559082,670000,0.0,0.0,-0.0244313365331904,-0.0235888572595385,0.0227464583291321,11.794903160247058,11.763336799231787,11.751375651028203,11.67197791245831,11.275548984658249,True,True,True,True,0.1700000762939435,0.1835292928359084,0.2752939392538627,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,0.0,0.0,False,15.944284920471024,23.43750838190614,17.499989569183303,64.07187167534397,11.76703379584482,12.214033536445408,11.320034055244234,7.597492254308502,0.601910136898582,0.46528940048028,1,11.734199981689454,11.724000024795531,True,-0.2520986044778949,0.9353712120438036,12.210000038146973,False,-2.7846040255990867,-7.6%,-7.584180954085817,False,1,False,False,False,False,False,False,True,64.1,True,False,False,False,False,False,,,,,,,,87.HK
2025-11-28,0087.HK,11.859999656677246,11.9399995803833,11.760000228881836,11.880000114440918,11.880000114440918,418640,0.0,0.0,-0.0319865413114771,-0.0176767707175108,0.0075757703468781,11.81037533373685,11.773481435336931,11.756419747632624,11.676097163982718,11.280365328321857,True,True,True,True,0.1799993515014648,0.1876469219432154,0.2814703829148232,11.329999923706056,11.5,11.699999809265137,0.03,11.520000457763672,11.350000381469728,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0,0,False,12.210000038146973,11.520000457763672,False,13.580915735390915,22.756395658945102,17.94871246242218,58.9041230109999,11.777792492853973,12.23179220293698,11.323792782770964,7.709419407048775,0.5750739699541106,0.7186667021610907,1,11.732599983215332,11.742000007629397,True,-0.6688956810275186,1.3651863802616762,12.210000038146973,False,-2.7027020694107757,-7.8%,-7.817934650311786,False,1,False,False,False,False,False,False,True,58.9,True,False,False,False,False,False,LH,LHLLLH,2025-12-09,2025-12-12,LHLLHHHLLH,2025-11-13,2025-11-24,87.HK
