Date,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,22DLow,BOSS_STATUS,BOSSB,BOSSTP1,BOSSTP2,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,medium_bullish,weak_bullish,buy_price,tp1_price,tp2_price,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2
2011-05-19,386.HK,5.807692050933838,5.861537933349609,5.753846168518066,5.8461527824401855,2.139854431152344,92450672,0.0,0.0,LH,LHLLHH,5.615384101867676,2011-05-25,5.876923084259033,2011-05-27,5.907691955566406,5.65384578704834,SB1-2011/05/19,False,False,False,False,False,True,1.0,2.0,1.0,1.0,0.0,5.76,5.907691955566406,6.055383911132813,,,,,,,
2011-06-09,386.HK,5.800000190734863,5.853846073150635,5.65384578704834,5.8153839111328125,2.172846555709839,163968823,0.1302486,0.0,HL,HLLHLL,5.8461527824401855,2011-06-14,5.538461208343506,2011-06-17,5.476922988891602,5.615384101867676,BY1-2011/05/19,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2011-06-16,386.HK,5.638461112976074,5.699999809265137,5.615384101867676,5.62307596206665,2.1009929180145264,77601191,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2011/05/19,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2011-12-16,386.HK,6.069230079650879,6.269229888916016,6.069230079650879,6.15384578704834,2.3361239433288574,135933829,0.0,0.0,LH,LHLLHH,6.0,2011-12-19,6.330769062042236,2011-12-21,6.3461527824401855,6.023076057434082,SB1-2011/12/16,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,6.17,6.3461527824401855,6.522305564880371,,,,,,,
2013-10-21,386.HK,6.230000019073486,6.239999771118164,6.159999847412109,6.210000038146973,2.615506172180176,43365139,0.0,0.0,LH,LHLLHH,5.900000095367432,2013-10-28,6.360000133514404,2013-11-01,6.440000057220459,5.909999847412109,SB1-2013/10/21,False,False,False,False,False,True,1.0,4.0,2.0,1.0,1.0,6.17,6.440000057220459,6.710000114440918,,,,,,,
2013-12-20,386.HK,6.25,6.309999942779541,6.159999847412109,6.190000057220459,2.6070828437805176,100269557,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2013/10/21,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2014-01-06,386.HK,6.010000228881836,6.050000190734863,5.900000095367432,6.010000228881836,2.53127121925354,107360541,0.0,0.0,LL,LLLLHH,5.730000019073486,2014-01-09,6.28000020980835,2014-01-23,6.460000038146973,5.840000152587891,CL1-2013/10/21,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2015-08-28,386.HK,5.190000057220459,5.329999923706055,5.150000095367432,5.179999828338623,2.322997093200684,150401914,0.0,0.0,LH,LHLLHH,4.71999979019165,2015-09-07,5.369999885559082,2015-09-09,5.420000076293945,4.760000228881836,SB1-2015/08/28,False,False,False,False,False,True,1.0,2.0,1.0,1.0,0.0,5.07,5.420000076293945,5.77000015258789,,,,,,,
2015-09-14,386.HK,5.099999904632568,5.170000076293945,5.059999942779541,5.110000133514404,2.3412024974823,80517007,0.1091,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2015/08/28,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-09-29,386.HK,4.670000076293945,4.670000076293945,4.460000038146973,4.480000019073486,2.0525612831115723,185715784,0.0,0.0,LL,LLHHHH,5.519999980926514,2015-10-07,5.630000114440918,2015-10-12,5.650000095367432,4.460000038146973,CL1-2015/08/28,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2016-03-23,386.HK,4.860000133514404,4.949999809265137,4.820000171661377,4.920000076293945,2.2541520595550537,97658243,0.0,0.0,LH,LHLLHH,4.659999847412109,2016-03-29,5.090000152587891,2016-03-31,5.099999904632568,4.679999828338623,SB1-2016/03/23,False,False,False,False,False,True,1.0,2.0,2.0,0.0,0.0,4.88,5.099999904632568,5.319999809265137,,,,,,,
2016-04-05,386.HK,5.059999942779541,5.059999942779541,4.869999885559082,4.929999828338623,2.258733034133911,112646176,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/03/23,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-04-11,386.HK,5.050000190734863,5.190000057220459,5.019999980926514,5.130000114440918,2.350365400314331,101490813,0.0,0.0,HH,HHHHHH,5.5,2016-04-14,5.489999771118164,2016-04-21,5.570000171661377,4.659999847412109,TP1-2016/03/23,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-04-13,386.HK,5.21999979019165,5.420000076293945,5.210000038146973,5.409999847412109,2.4786510467529297,198613127,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/03/23,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2016-05-20,386.HK,5.139999866485596,5.21999979019165,5.099999904632568,5.159999847412109,2.3641107082366943,61254253,0.0,0.0,LH,LHLLHH,4.960000038146973,2016-05-24,5.320000171661377,2016-05-26,5.349999904632568,4.980000019073486,SB1-2016/05/20,False,False,False,False,False,True,1.0,2.0,1.0,1.0,0.0,5.15,5.349999904632568,5.549999809265136,,,,,,,
2016-06-15,386.HK,5.139999866485596,5.380000114440918,5.110000133514404,5.309999942779541,2.4659931659698486,108704397,0.0714,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2016/05/20,True,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-06-22,386.HK,5.360000133514404,5.510000228881836,5.360000133514404,5.5,2.5542306900024414,88765095,0.0,0.0,LH,LHLLHH,5.079999923706055,2016-06-24,5.619999885559082,2016-07-04,5.650000095367432,5.099999904632568,TP2-2016/05/20,False,False,True,False,False,True,0.8,4.0,3.0,0.0,1.0,5.37,5.650000095367432,5.930000190734863,,,,,,,
2016-07-06,386.HK,5.409999847412109,5.449999809265137,5.309999942779541,5.389999866485596,2.503145456314087,82089869,0.0,0.0,HL,HLHHHL,5.849999904632568,2016-07-18,5.71999979019165,2016-07-19,5.659999847412109,5.190000057220459,BY1-2016/06/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-07-12,386.HK,5.639999866485596,5.699999809265137,5.590000152587891,5.670000076293945,2.633179187774658,91276651,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2016/06/22,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-10-05,386.HK,5.679999828338623,5.889999866485596,5.659999847412109,5.849999904632568,2.761587858200073,112199449,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/06/22,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2020-09-30,386.HK,3.119999885559082,3.150000095367432,3.0899999141693115,3.109999895095825,1.9506042003631592,50613214,0.0,0.0,LH,LHLLHH,3.049999952316284,2020-10-05,3.180000066757202,2020-10-07,3.2100000381469727,3.0799999237060547,SB1-2020/09/30,False,False,False,False,False,True,1.0,2.0,1.0,0.0,1.0,3.13,3.2100000381469727,3.2900000762939454,,,,,,,
2020-10-14,386.HK,3.1600000858306885,3.1600000858306885,3.0299999713897705,3.039999961853028,1.9553712606430047,106768009,0.0799,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2020/09/30,True,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2021-04-29,386.HK,3.920000076293945,4.010000228881836,3.920000076293945,3.9600000381469727,2.547128200531006,167983129,0.0,0.0,LH,LHLLHH,3.809999942779541,2021-05-03,4.119999885559082,2021-05-06,4.190000057220459,3.869999885559082,SB1-2021/04/29,False,False,False,False,False,True,0.67,2.0,1.0,0.0,1.0,4.0,4.190000057220459,4.380000114440918,,,,,,,
2021-06-18,386.HK,4.059999942779541,4.079999923706055,3.9600000381469727,3.9700000286102295,2.650498390197754,230198568,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2021/04/29,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-07-07,386.HK,3.869999885559082,3.880000114440918,3.809999942779541,3.849999904632568,2.5703821182250977,96426882,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2021/04/29,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2022-07-12,386.HK,3.4600000381469727,3.509999990463257,3.4600000381469727,3.470000028610229,2.667934894561768,49654449,0.0,0.0,LH,LHLLHH,3.4100000858306885,2022-07-15,3.5799999237060547,2022-07-18,3.5999999046325684,3.430000066757202,SB1-2022/07/12,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,3.5,3.5999999046325684,3.6999998092651367,,,,,,,
2022-09-08,386.HK,3.450000047683716,3.4800000190734863,3.430000066757202,3.450000047683716,2.7942612171173096,127774883,0.1851,0.0,LL,LLHLLL,3.450000047683716,2022-09-16,3.490000009536743,2022-09-22,3.4100000858306885,3.430000066757202,BY1-2022/07/12,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-09-22,386.HK,3.4100000858306885,3.509999990463257,3.4100000858306885,3.490000009536743,2.826658010482788,124761244,0.0,0.0,LL,LLLHLL,3.5999999046325684,2022-09-23,3.289999961853028,2022-09-29,3.259999990463257,3.4100000858306885,CL1-2022/07/12,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2011-03-09,384.HK,2.809999942779541,2.869999885559082,2.799999952316284,2.8399999141693115,1.907405495643616,25086144,0.0,0.0,LH,LHLLHH,2.609999895095825,2011-03-17,3.2799999713897705,2011-03-22,3.309999942779541,2.650000095367432,SB1-2011/03/09,False,False,False,False,False,True,1.0,3.0,2.0,0.0,1.0,2.96,3.309999942779541,3.659999885559082,,,,,,,
2013-06-19,384.HK,7.699999809265137,7.699999809265137,7.46999979019165,7.5,5.144254684448242,3960540,0.0,0.0,LH,LHLLHH,6.460000038146973,2013-06-25,8.039999961853027,2013-07-03,8.100000381469727,6.639999866485596,SB1-2013/06/19,False,False,False,False,False,True,0.6,3.0,2.0,1.0,0.0,7.28,8.100000381469727,8.920000762939452,,,,,,,
2015-03-19,384.HK,12.699999809265137,12.699999809265137,12.460000038146973,12.479999542236328,8.718826293945312,5692670,0.0,0.0,LH,LHLLHH,12.100000381469728,2015-03-25,13.079999923706056,2015-03-30,13.18000030517578,12.15999984741211,SB1-2015/03/19,False,False,False,False,False,True,1.0,3.0,2.0,1.0,0.0,12.64,13.18000030517578,13.720000610351558,,,,,,,
2015-04-01,384.HK,12.699999809265137,13.0,12.600000381469728,12.699999809265137,8.87252426147461,8708932,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2015/03/19,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-04-02,384.HK,12.779999732971191,13.279999732971191,12.779999732971191,13.18000030517578,9.20786476135254,15289907,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2015/03/19,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-04-08,384.HK,13.359999656677246,14.300000190734863,13.300000190734863,14.220000267028809,9.934433937072754,26888218,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2015/03/19,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2015-06-16,384.HK,12.600000381469728,12.760000228881836,12.4399995803833,12.4399995803833,8.69088363647461,5380000,0.0,0.0,LH,LHLLHH,12.31999969482422,2015-06-18,13.100000381469728,2015-06-23,13.800000190734863,12.399999618530272,SB1-2015/06/16,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,13.06,13.800000190734863,14.540000381469726,,,,,,,
2015-06-24,384.HK,13.239999771118164,13.279999732971191,13.020000457763672,13.119999885559082,9.165948867797852,4292631,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2015/06/16,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2015-06-29,384.HK,12.720000267028809,12.880000114440918,12.31999969482422,12.479999542236328,8.718826293945312,13946041,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL1-2015/06/16,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2016-06-21,384.HK,11.600000381469728,11.600000381469728,11.359999656677246,11.399999618530272,8.09936809539795,3246000,0.0,0.0,LH,LHLLHH,10.640000343322754,2016-06-27,11.880000114440918,2016-07-04,11.979999542236328,10.81999969482422,SB1-2016/06/21,False,False,False,False,False,True,0.75,3.0,2.0,1.0,0.0,11.31,11.979999542236328,12.649999084472656,,,,,,,
2018-07-03,384.HK,31.75,31.799999237060547,30.200000762939453,31.200000762939453,22.84449577331543,7674864,0.0,0.0,LH,LHLLHH,29.75,2018-07-04,31.850000381469727,2018-07-10,33.29999923706055,29.799999237060547,SB1-2018/07/03,False,False,False,False,False,True,0.75,3.0,3.0,0.0,0.0,31.52,33.29999923706055,35.0799984741211,,,,,,,
2018-07-11,384.HK,30.89999961853028,32.04999923706055,30.700000762939453,32.0,23.43025588989257,2564295,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/07/03,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-07-12,384.HK,31.5,34.150001525878906,31.5,34.04999923706055,24.93125343322754,6465059,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2018/07/03,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-07-16,384.HK,34.099998474121094,35.04999923706055,33.75,34.95000076293945,25.590229034423828,3355400,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2018/07/03,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2019-12-05,384.HK,29.850000381469727,29.850000381469727,28.89999961853028,29.299999237060547,21.99330711364746,11087734,0.0,0.0,LH,LHLLHH,27.600000381469727,2019-12-09,30.5,2019-12-13,30.850000381469727,28.64999961853028,SB1-2019/12/05,False,False,False,False,False,True,0.75,3.0,2.0,1.0,0.0,29.23,30.850000381469727,32.47000076293945,,,,,,,
2019-12-19,384.HK,29.0,29.299999237060547,28.39999961853028,28.600000381469727,21.46787071228028,16853302,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2019/12/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-01-10,384.HK,30.89999961853028,30.89999961853028,30.049999237060547,30.700000762939453,23.12337303161621,5060116,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2019/12/05,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2020-01-20,384.HK,32.0,32.54999923706055,31.200000762939453,31.25,23.537633895874023,6865876,0.0,0.0,HH,HHLLLL,30.200000762939453,2020-01-21,30.049999237060547,2020-02-05,29.5,28.549999237060547,TP2-2019/12/05,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2020-04-15,384.HK,25.5,26.100000381469727,25.25,25.299999237060547,19.05606842041016,9244814,0.0,0.0,LH,LHLLHH,22.299999237060547,2020-04-17,28.39999961853028,2020-04-27,28.89999961853028,24.200000762939453,SB1-2020/04/15,False,False,False,False,False,True,0.67,4.0,3.0,1.0,0.0,25.6,28.89999961853028,32.19999923706056,,,,,,,
2020-05-22,384.HK,25.799999237060547,26.200000762939453,25.0,25.5,19.206710815429688,5792280,0.0,0.0,LL,LL-LLH,25.0,2020-05-25,28.0,2020-06-03,28.39999961853028,25.0,BY1-2020/04/15,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-07-27,384.HK,23.799999237060547,24.75,23.299999237060547,23.700000762939453,18.220069885253903,11667008,0.0,0.0,LH,LHLLHH,22.75,2021-07-28,24.950000762939453,2021-08-04,25.700000762939453,23.0,SB1-2021/07/27,False,False,False,False,False,True,0.8,4.0,2.0,1.0,1.0,24.23,25.700000762939453,27.170001525878902,,,,,,,
2021-08-11,384.HK,24.299999237060547,24.600000381469727,23.799999237060547,24.5,18.835092544555664,13001356,0.0,0.0,HL,HLLHHH,24.799999237060547,2021-08-12,24.549999237060547,2021-08-16,24.89999961853028,22.75,BY1-2021/07/27,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-08-20,384.HK,23.950000762939453,23.950000762939453,22.700000762939453,22.950000762939453,17.64348602294922,10405695,0.0,0.0,LL,LL-LLL,22.700000762939453,2021-08-23,22.39999961853028,2021-08-26,22.049999237060547,22.700000762939453,CL1-2021/07/27,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2022-06-24,384.HK,11.300000190734863,11.720000267028809,11.239999771118164,11.68000030517578,9.215816497802734,7807188,0.0,0.0,LH,LHLLHH,10.5,2022-06-27,12.119999885559082,2022-06-30,12.359999656677246,11.020000457763672,SB1-2022/06/24,False,False,False,False,False,True,0.67,2.0,2.0,0.0,0.0,11.43,12.359999656677246,13.289999313354492,,,,,,,
2022-07-15,384.HK,11.84000015258789,11.880000114440918,11.239999771118164,11.300000190734863,8.915987014770508,15536200,0.0,0.0,LL,LLLHHH,12.239999771118164,2022-07-20,12.18000030517578,2022-07-26,12.420000076293944,10.600000381469728,BY1-2022/06/24,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-07-26,384.HK,12.020000457763672,12.420000076293944,12.020000457763672,12.18000030517578,9.610329627990724,3352098,0.0,0.0,HH,HHHLHH,11.960000038146973,2022-07-27,12.079999923706056,2022-07-29,12.4399995803833,11.239999771118164,TP1-2022/06/24,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-08-24,384.HK,10.880000114440918,10.880000114440918,10.359999656677246,10.479999542236328,8.613207817077637,11983802,0.0,0.0,LL,LLLHHL,11.140000343322754,2022-08-31,11.140000343322754,2022-08-31,10.420000076293944,10.359999656677246,CL2-2022/06/24,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2023-07-20,384.HK,8.430000305175781,8.600000381469727,8.300000190734863,8.329999923706055,6.906135082244873,4311874,0.0,0.0,LH,LHLLHH,8.15999984741211,2023-07-24,8.6899995803833,2023-07-31,8.829999923706055,8.25,SB1-2023/07/20,False,False,False,False,False,True,0.8,4.0,2.0,1.0,1.0,8.49,8.829999923706055,9.16999984741211,,,,,,,
2023-08-03,384.HK,8.550000190734863,8.729999542236328,8.489999771118164,8.5600004196167,7.096821308135986,3564949,0.0,0.0,HL,HLLLHH,8.40999984741211,2023-08-07,8.680000305175781,2023-08-10,8.960000038146973,8.15999984741211,BY1-2023/07/20,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-08-08,384.HK,8.510000228881836,8.869999885559082,8.510000228881836,8.729999542236328,7.237761497497559,7763880,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2023/07/20,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2023-08-21,384.HK,8.260000228881836,8.279999732971191,8.020000457763672,8.020000457763672,6.6491241455078125,10599954,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2023/07/20,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2025-02-07,384.HK,6.389999866485596,6.409999847412109,6.329999923706055,6.329999923706055,6.0614542961120605,10365425,0.0,0.0,LH,LHLLHH,6.21999979019165,2025-02-11,6.869999885559082,2025-02-18,6.920000076293945,6.239999771118164,SB1-2025/02/07,False,False,False,False,False,True,0.8,4.0,4.0,0.0,0.0,6.57,6.920000076293945,7.27000015258789,,,,,,,
2025-04-07,384.HK,6.739999771118164,6.739999771118164,6.429999828338623,6.46999979019165,6.195514678955078,28393126,0.0,0.0,LL,LLLHHL,6.949999809265137,2025-04-15,6.829999923706055,2025-04-17,6.690000057220459,6.420000076293945,BY1-2025/02/07,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-04-10,384.HK,6.900000095367432,6.949999809265137,6.699999809265137,6.730000019073486,6.444484710693359,11858123,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2025/02/07,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-05-15,384.HK,7.199999809265137,7.210000038146973,7.110000133514404,7.190000057220459,6.884969711303711,6664196,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/02/07,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2016-06-20,358.HK,8.649999618530273,8.710000038146973,8.550000190734863,8.600000381469727,6.492654800415039,2746200,0.0,0.0,LH,LHLLHH,8.260000228881836,2016-06-24,9.34000015258789,2016-07-04,9.470000267028809,8.270000457763672,SB1-2016/06/20,False,False,False,False,False,True,0.6,3.0,2.0,0.0,1.0,8.87,9.470000267028809,10.070000534057618,,,,,,,
2016-08-24,358.HK,8.960000038146973,9.039999961853027,8.819999694824219,8.869999885559082,6.780806541442871,9740000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2016/06/20,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-10-26,358.HK,9.350000381469728,9.539999961853027,9.300000190734863,9.369999885559082,7.163039684295654,13505818,0.0,0.0,HH,HHHLHH,9.149999618530272,2016-11-03,12.460000038146973,2016-11-11,12.579999923706056,8.710000038146973,TP1-2016/06/20,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2016-11-09,358.HK,9.880000114440918,10.100000381469728,9.539999961853027,10.100000381469728,7.721099376678467,36611415,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2016/06/20,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2018-04-11,358.HK,11.15999984741211,11.420000076293944,11.15999984741211,11.300000190734863,8.764988899230957,9793699,0.0,0.0,LH,LHLLHH,10.640000343322754,2018-04-18,11.539999961853027,2018-04-19,11.739999771118164,10.68000030517578,SB1-2018/04/11,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,11.19,11.739999771118164,12.289999542236329,,,,,,,
2018-04-25,358.HK,11.300000190734863,11.359999656677246,11.119999885559082,11.220000267028809,8.702935218811035,8156000,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2018/04/11,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-06-06,358.HK,11.619999885559082,12.0,11.619999885559082,11.800000190734863,9.152819633483888,20226033,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2018/04/11,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2018-06-19,358.HK,11.039999961853027,11.15999984741211,10.619999885559082,10.760000228881836,8.525856018066406,14493216,0.0,0.0,,,0.0,,0.0,,0.0,0.0,CL2-2018/04/11,False,False,False,False,True,False,0.0,,,,,,,,,,,,,,
2021-01-21,358.HK,14.699999809265137,15.359999656677246,14.380000114440918,15.119999885559082,12.418619155883787,21158938,0.0,0.0,LH,LHLLHH,12.579999923706056,2021-01-29,18.0,2021-02-18,19.13999938964844,13.079999923706056,SB1-2021/01/21,False,False,False,False,False,True,0.64,7.0,4.0,3.0,0.0,15.86,19.13999938964844,22.419998779296883,,,,,,,
2021-03-05,358.HK,16.15999984741211,16.700000762939453,15.81999969482422,16.459999084472656,13.519210815429688,34574505,0.0,0.0,LL,LLLLLH,15.420000076293944,2021-03-09,17.18000030517578,2021-03-12,18.21999931335449,15.699999809265137,BY1-2021/01/21,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-04-27,358.HK,19.07999992370605,19.5,18.86000061035156,19.3799991607666,15.917515754699709,24290926,0.0,0.0,HH,HHHHHL,19.76000022888184,2021-04-30,18.700000762939453,2021-05-03,18.100000381469727,15.4399995803833,TP1-2021/01/21,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2021-05-10,358.HK,20.850000381469727,22.799999237060547,20.799999237060547,22.75,18.685420989990234,52223217,0.0,0.0,HH,HHLLLL,17.799999237060547,2021-05-14,17.579999923706055,2021-05-20,17.139999389648438,17.600000381469727,TP2-2021/01/21,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2022-01-05,358.HK,12.539999961853027,12.699999809265137,12.380000114440918,12.420000076293944,10.276440620422363,3910189,0.0,0.0,LH,LHLLHH,12.039999961853027,2022-01-07,13.739999771118164,2022-01-13,14.079999923706056,12.079999923706056,SB1-2022/01/05,False,False,False,False,False,True,0.75,3.0,0.0,3.0,0.0,13.06,14.079999923706056,15.099999847412112,,,,,,,
2022-01-25,358.HK,13.399999618530272,13.520000457763672,12.81999969482422,13.0,10.756338119506836,13096504,0.0,0.0,LL,LLLLHH,12.420000076293944,2022-01-28,14.619999885559082,2022-02-11,14.979999542236328,12.039999961853027,BY1-2022/01/05,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-02-10,358.HK,14.15999984741211,14.880000114440918,14.119999885559082,14.880000114440918,12.311870574951172,26373075,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP1-2022/01/05,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2022-02-11,358.HK,14.68000030517578,14.979999542236328,14.5,14.619999885559082,12.0967435836792,14626256,0.0,0.0,HH,HHLHHL,14.800000190734863,2022-02-18,14.380000114440918,2022-02-22,14.0600004196167,12.420000076293944,TP2-2022/01/05,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2025-01-27,358.HK,12.960000038146973,13.0,12.760000228881836,12.800000190734863,12.150382995605469,6887179,0.0,0.0,LH,LHLLHH,11.800000190734863,2025-02-03,13.279999732971191,2025-02-11,13.539999961853027,12.420000076293944,SB1-2025/01/27,False,False,False,False,False,True,1.0,6.0,2.0,0.0,4.0,12.67,13.539999961853027,14.409999923706057,,,,,,,
2025-02-18,358.HK,12.84000015258789,12.880000114440918,12.600000381469728,12.699999809265137,12.055458068847656,12208791,0.0,0.0,HL,HLLHLL,12.800000190734863,2025-02-24,12.460000038146973,2025-02-25,12.399999618530272,11.800000190734863,BY1-2025/01/27,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-03-10,358.HK,13.300000190734863,13.5600004196167,13.220000267028809,13.4399995803833,12.757902145385742,14740308,0.0,0.0,HH,HHHHHH,13.899999618530272,2025-03-14,14.039999961853027,2025-03-18,14.220000267028809,12.15999984741211,TP1-2025/01/27,False,True,False,False,False,False,0.0,,,,,,,,,,,,,,
2025-03-20,358.HK,14.300000190734863,14.619999885559082,14.100000381469728,14.140000343322754,13.42237663269043,36617200,0.0,0.0,,,0.0,,0.0,,0.0,0.0,TP2-2025/01/27,False,False,True,False,False,False,0.0,,,,,,,,,,,,,,
2010-01-14,322.HK,18.459999084472656,18.700000762939453,18.299999237060547,18.299999237060547,10.229838371276855,3741200,0.0,0.0,LH,LHLLHH,17.399999618530273,2010-01-21,18.71999931335449,2010-01-22,18.71999931335449,17.5,SB1-2010/01/14,False,False,False,False,False,True,1.0,1.0,1.0,0.0,0.0,18.06,18.71999931335449,19.37999862670898,,,,,,,
2010-01-25,322.HK,17.719999313354492,18.239999771118164,17.719999313354492,18.059999465942383,10.09567928314209,3113300,0.0,0.0,,,0.0,,0.0,,0.0,0.0,BY1-2010/01/14,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
2010-01-27,322.HK,17.31999969482422,17.399999618530273,16.700000762939453,17.0,9.503129959106444,7582000,0.0,0.0,LL,LLLLLH,16.0,2010-02-01,18.020000457763672,2010-02-03,18.280000686645508,16.479999542236328,CL1-2010/01/14,False,False,False,True,False,False,0.0,,,,,,,,,,,,,,
2016-06-22,322.HK,6.820000171661377,7.079999923706055,6.760000228881836,6.940000057220459,4.133157730102539,9955975,0.0,0.0,LH,LHLLHH,6.400000095367432,2016-06-24,7.539999961853027,2016-07-04,7.75,6.630000114440918,SB1-2016/06/22,False,False,False,False,False,True,0.6,3.0,2.0,1.0,0.0,7.08,7.75,8.42,,,,,,,
2016-07-06,322.HK,7.269999980926514,7.269999980926514,6.929999828338623,7.039999961853027,4.192712783813477,10012208,0.0,0.0,HL,HLLHLL,7.409999847412109,2016-07-13,6.880000114440918,2016-07-19,6.760000228881836,6.400000095367432,BY1-2016/06/22,True,False,False,False,False,False,0.0,,,,,,,,,,,,,,
