index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2018-08-15,0799.HK,9.800000190734863,9.899999618530272,9.06999969482422,9.149999618530272,6.849008560180664,18823004,0.0,0.0,9.893868880802971,10.081768185730612,10.415293797331454,10.569366499214851,10.235304301129652,False,False,False,False,0.8299999237060511,0.4586668014526365,0.6880002021789547,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2018/06/29,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,799.HK
2021-11-19,0799.HK,7.630000114440918,7.820000171661377,7.380000114440918,7.769999980926514,7.202792644500732,2325328,0.0,0.0,7.633382756059672,7.514721425631372,7.627308125093855,8.17144372908153,8.750676100909882,False,False,False,False,0.440000057220459,0.2446667035420735,0.3670000553131103,HL,HLLHLL,8.100000381469727,2021-11-22,6.960000038146973,2021-12-06,6.909999847412109,-0.15,6.800000190734863,6.800000190734863,BY1-2021/11/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,799.HK
2021-11-22,0799.HK,7.789999961853027,8.100000381469727,7.71999979019165,7.920000076293945,7.3418426513671875,2869222,0.0,0.0,7.685494996102266,7.549963047428117,7.638786240827192,8.166464646848112,8.744057168442824,False,False,False,False,0.3800005912780761,0.2625000476837158,0.3937500715255737,LH,LHLLLH,6.909999847412109,2021-12-06,7.139999866485596,2021-12-10,7.349999904632568,0.06,6.960000038146973,6.800000190734863,TP1-2021/11/02,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,799.HK
2021-12-17,0799.HK,6.889999866485596,6.929999828338623,6.730000019073486,6.760000228881836,6.2665228843688965,3169005,0.0,0.0,7.031156178910333,7.191782726839673,7.394337115430181,7.863553221379129,8.53002600243922,False,False,False,False,0.1999998092651367,0.2158823574290556,0.3238235361435834,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2021/11/02,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,799.HK
2012-06-21,0806.HK,3.829999923706055,3.920000076293945,3.650000095367432,3.690000057220459,1.9517061710357664,3195000,0.0,0.0,3.8157630454632887,3.857800883116665,4.090339207137341,4.329818803340896,4.757947902936538,False,False,False,False,0.2699999809265128,0.1228571789605276,0.1842857684407914,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2012/06/01,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,806.HK
2012-08-15,0806.HK,3.380000114440918,3.390000104904175,3.299999952316284,3.3399999141693115,1.766584873199463,1441083,0.0,0.0,3.4936496634592755,3.5419285071947963,3.678376479516636,3.929698239399648,4.45116210264089,False,False,False,False,0.0900001525878906,0.1113333543141682,0.1670000314712523,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2012/06/01,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,806.HK
2015-11-16,0806.HK,8.75,8.869999885559082,8.699999809265137,8.819999694824219,4.9986958503723145,7920099,0.0,0.0,8.9498884870385,8.734261004694936,8.578459912044366,8.904096984033135,8.682269131160202,False,False,True,False,0.1700000762939453,0.2787498235702517,0.4181247353553775,LL,LLHHHL,9.729999542236328,2015-11-26,9.149999618530272,2015-11-30,9.020000457763672,-0.07,8.300000190734863,7.960000038146973,BY1-2015/10/23,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,806.HK
2015-11-25,0806.HK,9.239999771118164,9.489999771118164,9.140000343322754,9.460000038146973,5.361412525177002,11887664,0.0,0.0,9.12172416784468,8.927445918301746,8.712933136496178,8.932703387653039,8.706081336225884,False,False,True,False,0.3499994277954101,0.2794442706637914,0.4191664059956871,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2015/10/23,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,806.HK
2016-01-07,0806.HK,8.199999809265137,8.229999542236328,7.599999904632568,7.639999866485596,4.329936027526856,13856000,0.0,0.0,8.653110174874667,8.908676369024779,8.928402664581897,8.99281987538011,8.786192869828799,False,False,False,False,0.6299996376037598,0.2342856270926344,0.3514284406389516,LL,LLLHLL,8.09000015258789,2016-01-08,7.440000057220459,2016-01-14,7.119999885559082,-0.12,7.599999904632568,7.599999904632568,CL2-2015/10/23,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,806.HK
2024-10-09,0806.HK,2.009999990463257,2.180000066757202,1.8600000143051147,1.8899999856948853,1.876102924346924,77228532,0.0,0.0,2.0499812720359034,1.8144105526225216,1.6493004442557078,1.6482675611094937,1.8728155360338723,False,True,True,False,0.3200000524520874,0.1368749886751174,0.2053124830126761,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,806.HK
2005-03-04,0081.HK,0.7096930146217346,0.7096930146217346,0.6967099905014038,0.7096930146217346,0.345437616109848,875815,0.0,0.0,0.7045884291432266,0.6884958978808912,0.6796299223283351,0.6781861829925802,0.682822496462958,False,True,True,False,0.0129830241203308,0.0103192375256465,0.0154788562884697,HL,HLLHHL,0.7356569766998291,2005-03-11,0.7226750254631042,2005-03-17,0.705365002155304,-0.04,0.6577640175819397,0.6491090059280396,BY1-2005/02/04,False,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2008-04-24,0081.HK,2.6267290115356445,2.6267290115356445,2.444978952407837,2.6137468814849854,1.468876838684082,813422,0.0,0.0,2.664304452026799,2.626798164553625,2.6787177484907163,2.832507974431648,2.731491889272607,False,False,False,False,0.1817500591278076,0.0509299498337965,0.0763949247506948,LL,LLLHLL,2.618074893951416,2008-04-30,2.206971883773804,2008-05-19,2.202645063400269,-0.16,2.444978952407837,2.358431100845337,BY1-2008/03/13,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2008-05-28,0081.HK,2.2156269550323486,2.2156269550323486,2.0987870693206787,2.120424032211304,1.2163785696029663,422887,0.0,0.0,2.251591998911888,2.3701253853335,2.5049411384701648,2.679628354965553,2.680534975660574,False,False,False,False,0.1168398857116699,0.0609165338369515,0.0913748007554273,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2008/03/13,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2011-10-20,0081.HK,3.375369071960449,3.407824993133545,3.303966999053955,3.3883509635925293,2.0123720169067383,1484774,0.0,0.0,3.5781608943506784,3.753287532343339,4.240259049186099,4.420494749265016,3.9317283135668135,False,False,False,False,0.1038579940795898,0.3067043125629425,0.4600564688444137,HL,HLHHHL,4.608676910400391,2011-10-28,3.751852989196777,2011-11-01,3.5051910877227783,-0.24,2.4406509399414062,2.4406509399414062,BY1-2011/09/26,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2011-10-27,0081.HK,3.712905883789064,4.349032878875732,3.712905883789064,4.323069095611572,2.567509412765503,8360684,0.0,0.0,3.7177392338178623,3.752309840899138,4.147503609997302,4.353839491804181,3.923229797700951,False,False,False,False,0.636126995086669,0.290368366241455,0.4355525493621826,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/09/26,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,81.HK
2012-06-04,0081.HK,6.620916843414307,6.679337024688721,6.104875087738037,6.143820762634277,3.675687074661255,2001203,0.0,0.0,6.3608504242109785,6.293667349091657,6.122066933681959,5.733003509291476,4.961351677657764,True,True,True,False,0.5744619369506836,0.2239427268505096,0.3359140902757644,HL,HLLHHL,6.874070167541504,2012-06-08,6.776702880859375,2012-06-12,6.328817844390869,-0.08,5.640761852264404,5.640761852264404,BY1-2012/05/14,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2012-06-08,0081.HK,6.874070167541504,6.874070167541504,6.543024063110352,6.572234153747559,3.931995153427124,2689838,0.0,0.0,6.436161652408144,6.351355625946066,6.174359464190839,5.789888158793771,5.008900514409867,True,True,True,False,0.3310461044311523,0.2430102825164795,0.3645154237747192,LH,LHHLHH,6.328817844390869,2012-06-12,7.03959321975708,2012-06-18,7.253798961639404,0.15,5.809529781341553,5.640761852264404,TP1-2012/05/14,True,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,81.HK
2015-11-30,0081.HK,2.7067859172821045,2.7067859172821045,2.5996830463409424,2.619157075881958,1.631249189376831,1501544,0.0,0.0,2.6568505104413163,2.592040838961073,2.582473037862665,2.7845477867881203,3.450480183537436,False,False,True,False,0.1071028709411621,0.074647585550944,0.111971378326416,LL,LLHHHL,2.9696760177612305,2015-12-02,2.7846789360046387,2015-12-08,2.677576065063477,-0.1,2.3465309143066406,2.3465309143066406,BY1-2015/11/06,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2015-12-02,0081.HK,2.8041529655456543,2.9696760177612305,2.7749431133270264,2.901519060134888,1.8071080446243288,6618297,0.0,0.0,2.7217999816749323,2.6350195778461143,2.602970192702031,2.787055589325663,3.440920042081527,False,False,True,False,0.1947329044342041,0.0843842506408691,0.1265763759613037,HH,HHHLLH,2.677576065063477,2015-12-08,2.7944159507751465,2015-12-09,2.823626041412353,0.05,2.3465309143066406,2.3465309143066406,TP1-2015/11/06,False,False,True,False,True,False,False,False,False,False,0.0,0,0,False,,,81.HK
2015-12-23,0081.HK,3.0183589458465576,3.213092088699341,2.9891490936279297,3.183881998062134,1.9829682111740112,7893890,0.0,0.0,2.8921619922569795,2.799245380894885,2.708753431980697,2.798492176236686,3.3715814667524837,False,False,True,False,0.2239429950714111,0.098015530904134,0.1470232963562009,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2015/11/06,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,81.HK
2016-01-05,0081.HK,2.920991897583008,2.979412078857422,2.8625729084014893,2.901519060134888,1.8071080446243288,1058886,0.0,0.0,3.0001217189448184,2.9183789834810554,2.794500664967772,2.8330177998654404,3.3548575049450986,False,False,True,False,0.1168391704559326,0.1168396770954131,0.1752595156431196,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2015/12/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2016-01-21,0081.HK,2.5996830463409424,2.5996830463409424,2.36600399017334,2.36600399017334,1.4735816717147827,1525166,0.0,0.0,2.642798037951505,2.7323756320314865,2.7408669894279725,2.7960995902831383,3.2915938323754736,False,False,False,False,0.2336790561676025,0.1486459414164226,0.2229689121246338,LL,LLLHLL,2.619157075881958,2016-02-01,2.190743923187256,2016-02-12,2.171271085739136,-0.17,2.36600399017334,2.36600399017334,CL1-2015/12/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2021-10-05,0081.HK,4.760000228881836,4.789999961853027,4.570000171661377,4.690000057220459,3.604649543762207,2099000,0.0,0.0,4.645351204509773,4.72413812697723,4.809569146212301,4.814539317005425,4.7337799555529925,False,False,False,False,0.2199997901916504,0.1860000610351562,0.2790000915527344,HL,HLLHLL,4.929999828338623,2021-10-07,4.039999961853027,2021-10-19,3.9700000286102295,-0.19,4.199999809265137,4.199999809265137,BY1-2021/09/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2021-10-07,0081.HK,4.730000019073486,4.929999828338623,4.730000019073486,4.920000076293945,3.781423091888428,8181750,0.0,0.0,4.703416907525048,4.739253137042752,4.8097714375800455,4.8144044528591365,4.734996761441162,False,False,False,False,0.1999998092651367,0.1828572068895612,0.2742858103343418,LH,LHLLLH,3.9700000286102295,2021-10-19,4.420000076293945,2021-10-22,4.420000076293945,0.11,3.9800000190734863,3.9800000190734863,TP1-2021/09/23,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,81.HK
2021-10-15,0081.HK,4.409999847412109,4.400000095367432,4.010000228881836,4.070000171661377,3.128129005432129,11841456,0.0,0.0,4.475624556866354,4.608545845921737,4.737367211529309,4.776685462978095,4.7221169188812055,False,False,False,False,0.3899998664855957,0.2071428980146135,0.3107143470219203,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2021/09/23,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,81.HK
2023-08-03,0081.HK,3.799999952316284,3.890000104904175,3.7300000190734863,3.759999990463257,3.2858614921569824,2922701,0.0,0.0,3.757215108092331,3.7339129526214014,3.789628168952296,3.783331876053661,3.756904703996832,False,False,False,False,0.1600000858306884,0.1356249749660492,0.2034374624490738,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2023/07/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2023-08-21,0081.HK,3.390000104904175,3.450000047683716,3.2300000190734863,3.309999942779541,2.892606735229492,5623000,0.0,0.0,3.4918625252438984,3.5773985077658343,3.6849079249641066,3.727489565994868,3.7357362666471134,False,False,False,False,0.2200000286102295,0.1652940581826602,0.2479410872739904,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/07/20,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2024-01-03,0081.HK,2.4800000190734863,2.5,2.190000057220459,2.200000047683716,1.952807664871216,18715000,0.0,0.0,2.439142957042142,2.4699221672549045,2.596661187660525,2.841404486157751,3.229337211847732,False,False,False,False,0.309999942779541,0.1083333492279053,0.1625000238418579,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2023/12/12,False,False,False,True,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2024-03-04,0081.HK,2.0,2.0,1.899999976158142,1.9299999475479128,1.7131450176239014,11086000,0.0,0.0,1.9748775599198816,1.9502943351120368,2.071683772112002,2.35369286433274,2.886329650382423,False,False,False,False,0.1000000238418579,0.103333306312561,0.1549999594688415,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/02/06,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2024-04-15,0081.HK,1.6200000047683716,1.6200000047683716,1.5499999523162842,1.559999942779541,1.3847182989120483,14182063,0.0,0.0,1.6950765233235243,1.7677182747805271,1.88395402312744,2.123788374291068,2.6775865329895017,False,False,False,False,0.0700000524520874,0.0727777547306484,0.1091666320959727,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2024/02/06,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2025-11-19,0081.HK,2.430000066757202,2.4600000381469727,2.3399999141693115,2.359999895095825,2.359999895095825,4026000,0.0,0.0,2.393284095428576,2.36026454555921,2.327959715234541,2.232070620240141,2.0978720626856853,True,True,True,False,0.1200001239776611,0.0718749463558196,0.1078124195337295,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,81.HK
2025-12-09,0081.HK,2.240000009536743,2.240000009536743,1.9800000190734863,2.0299999713897705,2.0299999713897705,43924000,0.0,0.0,2.283902024424806,2.329795188675275,2.331748562743731,2.2593772087616006,2.1243761635086416,False,False,False,False,0.2599999904632568,0.0882353361915139,0.1323530042872709,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,81.HK
2008-04-16,0811.HK,3.039999961853028,3.0999999046325684,2.7100000381469727,2.7699999809265137,0.8581846952438354,6208600,0.0,0.0,3.036780243723169,3.037268853183451,3.307341444489007,3.965891090968584,4.57598522870567,False,False,False,False,0.3899998664855957,0.1806666056315103,0.2709999084472655,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2008/03/06,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,811.HK
2008-04-21,0811.HK,3.150000095367432,3.430000066757202,3.119999885559082,3.3399999141693115,1.0347785949707031,31684000,0.0,0.0,3.017455126187041,3.0219977590935345,3.2685033133753087,3.907327060122568,4.57598522870567,False,False,False,False,0.3100001811981201,0.1826665878295897,0.2739998817443846,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2008/03/06,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,811.HK
2008-05-06,0811.HK,3.7699999809265137,4.019999980926514,3.75,3.990000009536743,1.2361575365066528,11914000,0.0,0.0,3.625751892908671,3.408637107414057,3.392183044859451,3.857660708541794,4.57598522870567,False,False,True,False,0.2699999809265136,0.1986666202545166,0.2979999303817749,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2008/03/06,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,811.HK
2012-08-15,0811.HK,3.640000104904175,3.680000066757202,3.549999952316284,3.680000066757202,1.6335102319717407,598000,0.0,0.0,3.619317849635361,3.534385258241357,3.5004924705553937,3.551488378805724,3.6552566414353818,False,False,True,False,0.1300001144409179,0.0642857551574707,0.0964286327362061,LL,LLHHHL,3.869999885559082,2012-08-27,3.660000085830689,2012-08-31,3.630000114440918,-0.06,3.5,3.299999952316284,BY1-2012/07/24,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,811.HK
2012-08-27,0811.HK,3.859999895095825,3.869999885559082,3.759999990463257,3.829999923706055,1.700093388557434,1864000,0.0,0.0,3.690513389923442,3.617194780317832,3.551952548307164,3.5713833658000227,3.657079488192002,False,False,True,False,0.1099998950958252,0.0678571803229194,0.1017857704843791,HH,HHHLLH,3.630000114440918,2012-08-31,3.670000076293945,2012-09-05,3.75,0.03,3.549999952316284,3.299999952316284,TP1-2012/07/24,False,True,True,False,True,False,False,False,False,False,0.0,0,0,False,,,811.HK
2012-10-19,0811.HK,3.950000047683716,4.150000095367432,3.950000047683716,4.119999885559082,1.8288211822509768,5019000,0.0,0.0,3.931250511601979,3.86683858128804,3.7694629551184047,3.698798178180268,3.694718124148202,True,True,True,False,0.2000000476837158,0.0576470739701215,0.0864706109551822,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2012/07/24,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,811.HK
2012-10-22,0811.HK,4.159999847412109,4.260000228881836,4.150000095367432,4.230000019073486,1.8776488304138184,4291000,0.0,0.0,3.9855686038695257,3.898417836747644,3.7875232321362513,3.7093170265147855,3.6989833185300767,True,True,True,False,0.1100001335144043,0.0582353227278765,0.0873529840918147,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2012/07/24,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,811.HK
2011-09-15,8137.HK,1.950000047683716,2.0299999713897705,1.600000023841858,1.7599999904632568,1.7599999904632568,7828715,0.0,0.0,1.656758697928946,1.7116659890252586,1.9924707686812544,2.3098812101487,2.5190078781237224,False,False,False,False,0.4299999475479126,0.1235714214188712,0.1853571321283068,HL,HLLHLL,1.940000057220459,2011-09-19,1.350000023841858,2011-09-26,1.2699999809265137,-0.35,1.25,1.25,BY1-2011/08/25,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2011-10-07,8137.HK,1.3600000143051147,1.3899999856948853,1.1799999475479126,1.2300000190734863,1.2300000190734863,4090000,0.0,0.0,1.4489813084564815,1.5585173277840405,1.796110024334981,2.1241273191591223,2.417210698716568,False,False,False,False,0.2100000381469726,0.1547058820724487,0.2320588231086731,LL,LLHHHL,1.7100000381469729,2011-10-17,1.3300000429153442,2011-11-02,1.2699999809265137,-0.26,1.1799999475479126,1.1799999475479126,CL1-2011/08/25,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,8137.HK
2013-05-16,8137.HK,1.3300000429153442,1.3300000429153442,1.2200000286102295,1.2400000095367432,1.2400000095367432,14710000,0.0,0.0,1.2700740708790843,1.268520755648462,1.2755128691496689,1.185509157356783,1.088549116344011,False,False,False,False,0.1100000143051147,0.0750000136239188,0.1125000204358782,LL,LLLHLL,1.350000023841858,2013-05-20,1.1699999570846558,2013-05-30,1.090000033378601,-0.19,1.100000023841858,1.100000023841858,BY1-2013/04/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2013-06-21,8137.HK,1.100000023841858,1.1100000143051147,1.0199999809265137,1.0700000524520874,1.0700000524520874,5386800,0.0,0.0,1.1330672703641462,1.170712086008312,1.2129074171768075,1.1836268530509646,1.1053084765376695,False,False,False,False,0.090000033378601,0.0650000042385525,0.0975000063578287,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2013/04/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,8137.HK
2019-09-16,8137.HK,0.6499999761581421,0.6499999761581421,0.5899999737739563,0.6200000047683716,0.6200000047683716,4653200,0.0,0.0,0.6129874536708327,0.6053672858391062,0.6320335776726635,0.7023900820643929,0.8593726772486437,False,False,False,False,0.0600000023841857,0.027058836291818,0.040588254437727,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2019/08/30,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2019-10-08,8137.HK,0.5199999809265137,0.5199999809265137,0.4950000047683716,0.4950000047683716,0.4950000047683716,3334000,0.0,0.0,0.536795637864599,0.5589541339231368,0.595154212373177,0.6647256694824801,0.826537203429039,False,False,False,False,0.024999976158142,0.0243333419164021,0.0365000128746032,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2019/08/30,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,8137.HK
2023-09-07,8137.HK,0.4250000119209289,0.4250000119209289,0.3799999952316284,0.4000000059604645,0.4000000059604645,3370000,0.0,0.0,0.4161667690183383,0.4038696751894642,0.4321140689483521,0.4899307488367146,0.5014694657086282,False,False,False,False,0.0450000166893004,0.021666665871938,0.0324999988079071,LL,LLLHLL,0.4199999868869781,2023-09-12,0.3799999952316284,2023-09-19,0.3499999940395355,-0.17,0.3149999976158142,0.3149999976158142,BY1-2023/08/15,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2024-05-03,8137.HK,0.2899999916553497,0.3000000119209289,0.2649999856948852,0.2800000011920929,0.2800000011920929,400000,0.0,0.0,0.2668988897598445,0.2682678810984915,0.281357547378679,0.3099764078134517,0.3746946009392586,False,False,False,False,0.0350000262260437,0.0109999974568684,0.0164999961853027,HL,HLLHLL,0.3000000119209289,2024-05-06,0.270000010728836,2024-05-08,0.2599999904632568,-0.13,0.25,0.25,TP1-2024/04/19,False,False,False,True,True,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2024-06-14,8137.HK,0.2430000007152557,0.2549999952316284,0.2399999946355819,0.2469999939203262,0.2469999939203262,5332000,0.0,0.0,0.255260317179186,0.2592144315614389,0.2677708777795115,0.2902190544107683,0.3534961430984796,False,False,False,False,0.0150000005960465,0.0109230749882184,0.0163846124823276,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL2-2024/04/19,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,8137.HK
2024-08-26,8137.HK,0.209999993443489,0.2220000028610229,0.2049999982118606,0.2150000035762787,0.2150000035762787,1648000,0.0,0.0,0.2142782527835681,0.2086514514329003,0.2148557453711411,0.2384005360014447,0.3071053072777985,False,False,False,False,0.0170000046491622,0.0067692330250373,0.0101538495375559,HL,HLLHLL,0.2249999940395355,2024-08-27,0.202000007033348,2024-08-28,0.1909999996423721,-0.15,0.1860000044107437,0.1860000044107437,BY1-2024/07/31,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,8137.HK
2024-09-30,8137.HK,0.2280000001192093,0.2949999868869781,0.2119999974966049,0.2599999904632568,0.2599999904632568,13622000,0.0,0.0,0.2131236913766377,0.2072983311830254,0.2087294776035543,0.2256730152232827,0.2896875100162451,False,False,False,False,0.0829999893903732,0.0120624983683228,0.0180937475524842,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2024/07/31,False,False,False,False,True,True,True,False,False,False,0.0,0,0,False,,,8137.HK
2018-05-23,0815.HK,1.6299999952316284,1.6299999952316284,1.5399999618530271,1.5700000524520874,1.5700000524520874,4768000,0.0,0.0,1.6047628342947111,1.5885216833731464,1.673512308462132,1.8296051139491043,1.9010788969106531,False,False,False,False,0.0900000333786013,0.0482352761661305,0.0723529142491958,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/04/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,815.HK
2018-06-15,0815.HK,1.440000057220459,1.4500000476837158,1.3899999856948853,1.399999976158142,1.399999976158142,5036000,0.0,0.0,1.4608515806594695,1.5000872987328897,1.5815413456269416,1.732154293442545,1.8493334436911395,False,False,False,False,0.0600000619888305,0.0466666751437717,0.0700000127156575,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2018/04/23,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,815.HK
2020-05-19,0815.HK,0.6499999761581421,0.6399999856948853,0.6100000143051147,0.6200000047683716,0.6200000047683716,7626000,0.0,0.0,0.6085996043094669,0.604720675598072,0.6270408694576113,0.6787607595256817,0.7750254878806075,False,False,False,False,0.0299999713897705,0.0218750163912773,0.0328125245869159,HL,HLLHLL,0.6700000166893005,2020-05-20,0.6000000238418579,2020-05-22,0.5799999833106995,-0.13,0.5600000023841858,0.5600000023841858,BY1-2020/04/24,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,815.HK
2020-05-20,0815.HK,0.6399999856948853,0.6700000166893005,0.6200000047683716,0.6399999856948853,0.6399999856948853,11420000,0.0,0.0,0.6143087645613612,0.6077884416934471,0.6275490700943671,0.6779932194498243,0.773949587464785,False,False,False,False,0.0500000119209289,0.0237500146031379,0.0356250219047069,LH,LHLLLH,0.5799999833106995,2020-05-22,0.6200000047683716,2020-06-02,0.6399999856948853,0.1,0.5600000023841858,0.5600000023841858,TP1-2020/04/24,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,815.HK
2020-07-03,0815.HK,0.550000011920929,0.5699999928474426,0.5400000214576721,0.5400000214576721,0.5400000214576721,5372000,0.0,0.0,0.5689111320989318,0.5796903803301288,0.5968755409395129,0.6365611738614605,0.7342032257207196,False,False,False,False,0.0299999713897705,0.0168750025331974,0.0253125037997961,LL,LLHHHL,0.6800000071525574,2020-07-09,0.6399999856948853,2020-07-10,0.6299999952316284,-0.07,0.5400000214576721,0.5400000214576721,CL2-2020/04/24,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,815.HK
2023-01-12,0816.HK,4.230000019073486,4.239999771118164,4.110000133514404,4.119999885559082,3.2852349281311035,161098,0.0,0.0,4.191129066806617,4.087692471393116,3.889946706452216,3.892266175189993,4.398737617572907,False,False,True,False,0.1299996376037597,0.2149999406602646,0.322499910990397,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/12/16,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,816.HK
2023-01-20,0816.HK,4.210000038146973,4.599999904632568,4.199999809265137,4.599999904632568,3.667980909347534,924783,0.0,0.0,4.272957801707051,4.172711478662343,3.97365290879292,3.936042676392932,4.398737617572907,False,True,True,False,0.4000000953674316,0.1833332512113782,0.2749998768170673,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2022/12/16,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,816.HK
